timestamp_local,arrivals,hour_of_week,baseline,road_threat,customers_out,power_threat,road_next,power_next,next_time,date,intercept
2018-07-23 18:00:00,0.0,18,3.0,1.0,2,0.14422282923252733,1.0,0.18198894821411368,2018-07-23 19:00:00,2018-07-23,1.0
2018-07-24 13:00:00,0.0,37,2.0,1.0,455,0.8037441816843945,1.0,0.8266673616116368,2018-07-24 14:00:00,2018-07-24,1.0
2018-07-24 14:00:00,0.0,38,1.0,1.0,542,0.8266673616116368,1.0,0.8266673616116368,2018-07-24 15:00:00,2018-07-24,1.0
2018-07-24 15:00:00,0.0,39,2.0,1.0,542,0.8266673616116368,0.0,0.8266673616116368,2018-07-24 16:00:00,2018-07-24,1.0
2018-07-24 16:00:00,4.0,40,2.0,0.0,542,0.8266673616116368,0.0,0.6515087269643396,2018-07-24 17:00:00,2018-07-24,1.0
2018-07-24 17:00:00,4.0,41,3.0,0.0,142,0.6515087269643396,0.0,0.8222418658143683,2018-07-24 18:00:00,2018-07-24,1.0
2018-07-24 18:00:00,4.0,42,2.0,0.0,524,0.8222418658143683,0.0,0.09099447410705684,2018-07-24 19:00:00,2018-07-24,1.0
2018-07-25 06:00:00,0.0,54,2.0,1.0,35,0.4704346066791683,0.0,0.4704346066791683,2018-07-25 07:00:00,2018-07-25,1.0
2018-07-25 10:00:00,2.0,58,1.0,0.0,5,0.23521730333958416,1.0,0.23521730333958416,2018-07-25 11:00:00,2018-07-25,1.0
2018-07-25 11:00:00,0.0,59,2.0,1.0,5,0.23521730333958416,0.0,0.21128262590867591,2018-07-25 12:00:00,2018-07-25,1.0
2018-07-25 12:00:00,6.0,60,2.0,0.0,4,0.21128262590867591,0.0,0.21128262590867591,2018-07-25 13:00:00,2018-07-25,1.0
2018-07-25 17:00:00,8.0,65,4.0,0.0,1,0.09099447410705684,1.0,0.39967661399701654,2018-07-25 18:00:00,2018-07-25,1.0
2018-07-25 18:00:00,0.0,66,4.0,1.0,20,0.39967661399701654,0.0,0.6487253588872788,2018-07-25 19:00:00,2018-07-25,1.0
2018-07-26 08:00:00,4.0,80,2.0,0.0,1144,0.9246068520246052,1.0,0.9246068520246052,2018-07-26 09:00:00,2018-07-26,1.0
2018-07-26 11:00:00,0.0,83,4.0,1.0,48,0.5109075695289784,0.5,0.09099447410705684,2018-07-26 12:00:00,2018-07-26,1.0
2018-07-26 12:00:00,2.0,84,4.0,0.5,1,0.09099447410705684,0.0,0.09099447410705684,2018-07-26 13:00:00,2018-07-26,1.0
2018-07-26 13:00:00,2.0,85,2.0,0.0,1,0.09099447410705684,1.0,0.14422282923252733,2018-07-26 14:00:00,2018-07-26,1.0
2018-07-26 14:00:00,0.0,86,2.0,1.0,2,0.14422282923252733,1.0,0.30227710001573277,2018-07-26 15:00:00,2018-07-26,1.0
2018-07-26 15:00:00,0.0,87,2.0,1.0,9,0.30227710001573277,0.0,0.14422282923252733,2018-07-26 16:00:00,2018-07-26,1.0
2018-07-26 16:00:00,2.0,88,1.0,0.0,2,0.14422282923252733,0.0,0.18198894821411368,2018-07-26 17:00:00,2018-07-26,1.0
2018-07-26 17:00:00,6.0,89,5.0,0.0,3,0.18198894821411368,0.0,0.18198894821411368,2018-07-26 18:00:00,2018-07-26,1.0
2018-07-26 18:00:00,4.0,90,2.0,0.0,3,0.18198894821411368,1.0,0.14422282923252733,2018-07-26 19:00:00,2018-07-26,1.0
2018-07-26 19:00:00,0.0,91,2.0,1.0,2,0.14422282923252733,0.0,0.09099447410705684,2018-07-26 20:00:00,2018-07-26,1.0
2018-07-27 08:00:00,0.0,104,2.0,1.0,1,0.09099447410705684,0.0,0.14422282923252733,2018-07-27 09:00:00,2018-07-27,1.0
2018-07-27 09:00:00,2.0,105,2.0,0.0,2,0.14422282923252733,1.0,0.09099447410705684,2018-07-27 10:00:00,2018-07-27,1.0
2018-07-27 12:00:00,4.0,108,5.0,0.2,2,0.14422282923252733,0.3333333333333333,0.39327157412278957,2018-07-27 13:00:00,2018-07-27,1.0
2018-07-27 13:00:00,2.0,109,3.0,0.3333333333333333,19,0.39327157412278957,1.0,0.38653793013069665,2018-07-27 14:00:00,2018-07-27,1.0
2018-07-27 14:00:00,0.0,110,1.0,1.0,18,0.38653793013069665,0.0,0.38653793013069665,2018-07-27 15:00:00,2018-07-27,1.0
2018-07-27 15:00:00,4.0,111,2.0,0.0,18,0.38653793013069665,0.0,0.38653793013069665,2018-07-27 16:00:00,2018-07-27,1.0
2018-07-28 12:00:00,0.0,132,6.0,1.0,2,0.14422282923252733,0.0,0.14422282923252733,2018-07-28 13:00:00,2018-07-28,1.0
2018-07-29 12:00:00,0.0,156,4.0,1.0,2,0.14422282923252733,0.0,0.18198894821411368,2018-07-29 13:00:00,2018-07-29,1.0
2018-07-29 13:00:00,6.0,157,3.0,0.0,3,0.18198894821411368,0.0,0.18198894821411368,2018-07-29 14:00:00,2018-07-29,1.0
2018-07-29 14:00:00,2.0,158,1.0,0.0,3,0.18198894821411368,0.0,0.14422282923252733,2018-07-29 15:00:00,2018-07-29,1.0
2018-07-29 15:00:00,2.0,159,2.0,0.0,2,0.14422282923252733,1.0,0.09099447410705684,2018-07-29 16:00:00,2018-07-29,1.0
2018-07-29 16:00:00,0.0,160,2.0,1.0,1,0.09099447410705684,0.0,0.09099447410705684,2018-07-29 17:00:00,2018-07-29,1.0
2018-07-29 17:00:00,2.0,161,2.0,0.0,1,0.09099447410705684,0.3333333333333333,0.09099447410705684,2018-07-29 18:00:00,2018-07-29,1.0
2018-07-30 08:00:00,2.0,8,2.0,0.0,2,0.14422282923252733,0.0,0.14422282923252733,2018-07-30 09:00:00,2018-07-30,1.0
2018-07-30 09:00:00,2.0,9,2.0,0.0,2,0.14422282923252733,0.0,0.14422282923252733,2018-07-30 10:00:00,2018-07-30,1.0
2018-07-30 10:00:00,2.0,10,2.0,0.0,2,0.14422282923252733,0.0,0.14422282923252733,2018-07-30 11:00:00,2018-07-30,1.0
2018-07-30 11:00:00,4.0,11,2.0,0.0,2,0.14422282923252733,0.0,0.30227710001573277,2018-07-30 12:00:00,2018-07-30,1.0
2018-07-30 12:00:00,4.0,12,4.0,0.0,9,0.30227710001573277,0.0,0.30227710001573277,2018-07-30 13:00:00,2018-07-30,1.0
2018-07-30 13:00:00,4.0,13,4.0,0.0,9,0.30227710001573277,0.0,1.0,2018-07-30 14:00:00,2018-07-30,1.0
2018-07-30 14:00:00,2.0,14,1.0,0.0,3814,1.0,0.0,0.908915110094045,2018-07-30 15:00:00,2018-07-30,1.0
2018-07-30 15:00:00,2.0,15,1.0,0.0,1015,0.908915110094045,1.0,0.8702847531225275,2018-07-30 16:00:00,2018-07-30,1.0
2018-07-30 16:00:00,0.0,16,4.0,1.0,756,0.8702847531225275,0.0,0.7068618473997589,2018-07-30 17:00:00,2018-07-30,1.0
2018-07-30 17:00:00,2.0,17,2.0,0.0,217,0.7068618473997589,1.0,0.14422282923252733,2018-07-30 18:00:00,2018-07-30,1.0
2018-07-31 09:00:00,0.0,33,4.0,1.0,11,0.326211777446641,0.0,0.18198894821411368,2018-07-31 10:00:00,2018-07-31,1.0
2018-07-31 10:00:00,6.0,34,2.0,0.0,3,0.18198894821411368,0.3333333333333333,0.21128262590867591,2018-07-31 11:00:00,2018-07-31,1.0
2018-07-31 11:00:00,2.0,35,3.0,0.3333333333333333,4,0.21128262590867591,0.0,0.18198894821411368,2018-07-31 12:00:00,2018-07-31,1.0
2018-07-31 12:00:00,6.0,36,4.0,0.0,3,0.18198894821411368,0.0,0.21128262590867591,2018-07-31 13:00:00,2018-07-31,1.0
2018-08-01 10:00:00,4.0,58,1.0,0.0,1,0.09099447410705684,0.0,0.09099447410705684,2018-08-01 11:00:00,2018-08-01,1.0
2018-08-02 08:00:00,2.0,80,3.0,0.3333333333333333,1,0.09099447410705684,0.0,0.09099447410705684,2018-08-02 09:00:00,2018-08-02,1.0
2018-08-02 12:00:00,4.0,84,3.0,0.0,56,0.530760759363224,0.0,0.530760759363224,2018-08-02 13:00:00,2018-08-02,1.0
2018-08-02 13:00:00,4.0,85,2.0,0.0,56,0.530760759363224,1.0,0.530760759363224,2018-08-02 14:00:00,2018-08-02,1.0
2018-08-02 14:00:00,0.0,86,2.0,1.0,56,0.530760759363224,1.0,0.14422282923252733,2018-08-02 15:00:00,2018-08-02,1.0
2018-08-02 15:00:00,0.0,87,2.0,1.0,2,0.14422282923252733,0.0,0.18198894821411368,2018-08-02 16:00:00,2018-08-02,1.0
2018-08-02 16:00:00,2.0,88,2.0,0.0,3,0.18198894821411368,0.3333333333333333,0.14422282923252733,2018-08-02 17:00:00,2018-08-02,1.0
2018-08-02 17:00:00,4.0,89,6.0,0.3333333333333333,2,0.14422282923252733,0.0,0.09099447410705684,2018-08-02 18:00:00,2018-08-02,1.0
2018-08-03 07:00:00,0.0,103,1.0,1.0,1,0.09099447410705684,0.0,0.18198894821411368,2018-08-03 08:00:00,2018-08-03,1.0
2018-08-03 08:00:00,8.0,104,2.0,0.0,3,0.18198894821411368,0.0,0.2729834223211705,2018-08-03 09:00:00,2018-08-03,1.0
2018-08-03 09:00:00,4.0,105,2.0,0.0,7,0.2729834223211705,0.0,0.09099447410705684,2018-08-03 10:00:00,2018-08-03,1.0
2018-08-03 17:00:00,8.0,113,2.0,0.0,1,0.09099447410705684,0.5,0.4667364106731651,2018-08-03 18:00:00,2018-08-03,1.0
2018-08-03 18:00:00,2.0,114,4.0,0.5,34,0.4667364106731651,0.0,0.4667364106731651,2018-08-03 19:00:00,2018-08-03,1.0
2018-08-03 19:00:00,4.0,115,2.0,0.0,34,0.4667364106731651,0.0,0.09099447410705684,2018-08-03 20:00:00,2018-08-03,1.0
2018-08-04 08:00:00,0.0,128,1.0,1.0,1,0.09099447410705684,0.0,0.09099447410705684,2018-08-04 09:00:00,2018-08-04,1.0
2018-08-04 09:00:00,4.0,129,2.0,0.0,1,0.09099447410705684,0.0,0.09099447410705684,2018-08-04 10:00:00,2018-08-04,1.0
2018-08-04 16:00:00,2.0,136,3.0,0.3333333333333333,68,0.5558419705146246,1.0,0.5667880810498791,2018-08-04 17:00:00,2018-08-04,1.0
2018-08-04 17:00:00,0.0,137,2.0,1.0,74,0.5667880810498791,0.0,0.5667880810498791,2018-08-04 18:00:00,2018-08-04,1.0
2018-08-04 18:00:00,4.0,138,3.0,0.0,74,0.5667880810498791,1.0,0.5667880810498791,2018-08-04 19:00:00,2018-08-04,1.0
2018-08-04 19:00:00,0.0,139,3.0,1.0,74,0.5667880810498791,1.0,0.09099447410705684,2018-08-04 20:00:00,2018-08-04,1.0
2018-08-05 12:00:00,4.0,156,4.0,0.0,14,0.35550545514120324,0.5,0.09099447410705684,2018-08-05 13:00:00,2018-08-05,1.0
2018-08-05 13:00:00,2.0,157,4.0,0.5,1,0.09099447410705684,0.0,0.09099447410705684,2018-08-05 14:00:00,2018-08-05,1.0
2018-08-06 07:00:00,2.0,7,1.0,0.0,1,0.09099447410705684,1.0,0.09099447410705684,2018-08-06 08:00:00,2018-08-06,1.0
2018-08-06 08:00:00,0.0,8,2.0,1.0,1,0.09099447410705684,1.0,0.09099447410705684,2018-08-06 09:00:00,2018-08-06,1.0
2018-08-06 09:00:00,0.0,9,2.0,1.0,1,0.09099447410705684,0.0,0.09099447410705684,2018-08-06 10:00:00,2018-08-06,1.0
2018-08-06 10:00:00,2.0,10,2.0,0.0,1,0.09099447410705684,1.0,0.14422282923252733,2018-08-06 11:00:00,2018-08-06,1.0
2018-08-06 14:00:00,4.0,14,2.0,0.0,1,0.09099447410705684,0.0,0.09099447410705684,2018-08-06 15:00:00,2018-08-06,1.0
2018-08-06 15:00:00,2.0,15,2.0,0.0,1,0.09099447410705684,0.5,0.09099447410705684,2018-08-06 16:00:00,2018-08-06,1.0
2018-08-07 09:00:00,0.0,33,3.0,1.0,5,0.23521730333958416,0.0,0.23521730333958416,2018-08-07 10:00:00,2018-08-07,1.0
2018-08-07 10:00:00,4.0,34,2.0,0.0,5,0.23521730333958416,0.3333333333333333,0.14422282923252733,2018-08-07 11:00:00,2018-08-07,1.0
2018-08-07 15:00:00,2.0,39,2.0,0.0,1,0.09099447410705684,0.0,0.533043899980767,2018-08-07 16:00:00,2018-08-07,1.0
2018-08-07 16:00:00,2.0,40,2.0,0.0,57,0.533043899980767,0.0,0.535288010636214,2018-08-07 17:00:00,2018-08-07,1.0
2018-08-07 17:00:00,4.0,41,4.0,0.0,58,0.535288010636214,0.0,0.09099447410705684,2018-08-07 18:00:00,2018-08-07,1.0
2018-08-08 10:00:00,0.0,58,2.0,1.0,2,0.14422282923252733,0.0,0.18198894821411368,2018-08-08 11:00:00,2018-08-08,1.0
2018-08-08 11:00:00,4.0,59,2.0,0.0,3,0.18198894821411368,0.0,0.21128262590867591,2018-08-08 12:00:00,2018-08-08,1.0
2018-08-08 12:00:00,8.0,60,2.0,0.0,4,0.21128262590867591,0.3333333333333333,0.18198894821411368,2018-08-08 13:00:00,2018-08-08,1.0
2018-08-08 13:00:00,4.0,61,6.0,0.3333333333333333,3,0.18198894821411368,1.0,0.21128262590867591,2018-08-08 14:00:00,2018-08-08,1.0
2018-08-08 14:00:00,0.0,62,3.0,1.0,4,0.21128262590867591,0.0,0.18198894821411368,2018-08-08 15:00:00,2018-08-08,1.0
2018-08-08 15:00:00,2.0,63,1.0,0.0,3,0.18198894821411368,0.0,0.14422282923252733,2018-08-08 16:00:00,2018-08-08,1.0
2018-08-09 08:00:00,2.0,80,2.0,0.0,3,0.18198894821411368,1.0,0.09099447410705684,2018-08-09 09:00:00,2018-08-09,1.0
2018-08-09 11:00:00,4.0,83,4.0,0.0,3,0.18198894821411368,0.0,0.21128262590867591,2018-08-09 12:00:00,2018-08-09,1.0
2018-08-09 12:00:00,6.0,84,4.0,0.0,4,0.21128262590867591,0.0,0.18198894821411368,2018-08-09 13:00:00,2018-08-09,1.0
2018-08-09 13:00:00,6.0,85,2.0,0.0,3,0.18198894821411368,0.0,0.21128262590867591,2018-08-09 14:00:00,2018-08-09,1.0
2018-08-09 14:00:00,4.0,86,2.0,0.0,4,0.21128262590867591,1.0,0.21128262590867591,2018-08-09 15:00:00,2018-08-09,1.0
2018-08-09 15:00:00,0.0,87,1.0,1.0,4,0.21128262590867591,1.0,0.21128262590867591,2018-08-09 16:00:00,2018-08-09,1.0
2018-08-09 16:00:00,0.0,88,2.0,1.0,4,0.21128262590867591,0.6,0.14422282923252733,2018-08-09 17:00:00,2018-08-09,1.0
2018-08-09 17:00:00,2.0,89,5.0,0.6,2,0.14422282923252733,0.0,0.14422282923252733,2018-08-09 18:00:00,2018-08-09,1.0
2018-08-10 07:00:00,2.0,103,1.0,0.0,56,0.530760759363224,0.0,0.530760759363224,2018-08-10 08:00:00,2018-08-10,1.0
2018-08-10 10:00:00,6.0,106,3.0,0.0,1,0.09099447410705684,0.5,0.09099447410705684,2018-08-10 11:00:00,2018-08-10,1.0
2018-08-10 11:00:00,2.0,107,4.0,0.5,1,0.09099447410705684,0.0,0.09099447410705684,2018-08-10 12:00:00,2018-08-10,1.0
2018-08-10 12:00:00,4.0,108,3.0,0.0,1,0.09099447410705684,0.3333333333333333,0.40578363495428216,2018-08-10 13:00:00,2018-08-10,1.0
2018-08-10 13:00:00,2.0,109,3.0,0.3333333333333333,21,0.40578363495428216,0.0,0.09099447410705684,2018-08-10 14:00:00,2018-08-10,1.0
2018-08-10 14:00:00,2.0,110,1.0,0.0,1,0.09099447410705684,1.0,0.09099447410705684,2018-08-10 15:00:00,2018-08-10,1.0
2018-08-10 18:00:00,4.0,114,4.0,0.0,1,0.09099447410705684,0.0,0.326211777446641,2018-08-10 19:00:00,2018-08-10,1.0
2018-08-11 18:00:00,2.0,138,3.0,0.3333333333333333,1,0.09099447410705684,0.0,0.09099447410705684,2018-08-11 19:00:00,2018-08-11,1.0
2018-08-13 09:00:00,0.0,9,2.0,1.0,2,0.14422282923252733,0.0,0.14422282923252733,2018-08-13 10:00:00,2018-08-13,1.0
2018-08-13 10:00:00,4.0,10,2.0,0.0,2,0.14422282923252733,0.0,0.09099447410705684,2018-08-13 11:00:00,2018-08-13,1.0
2018-08-13 11:00:00,4.0,11,2.0,0.0,1,0.09099447410705684,0.0,0.09099447410705684,2018-08-13 12:00:00,2018-08-13,1.0
2018-08-13 12:00:00,6.0,12,4.0,0.0,1,0.09099447410705684,0.0,0.09099447410705684,2018-08-13 13:00:00,2018-08-13,1.0
2018-08-13 13:00:00,4.0,13,4.0,0.0,1,0.09099447410705684,0.0,0.14422282923252733,2018-08-13 14:00:00,2018-08-13,1.0
2018-08-13 14:00:00,2.0,14,2.0,0.0,2,0.14422282923252733,1.0,0.14422282923252733,2018-08-13 15:00:00,2018-08-13,1.0
2018-08-13 15:00:00,0.0,15,2.0,1.0,2,0.14422282923252733,0.3333333333333333,0.14422282923252733,2018-08-13 16:00:00,2018-08-13,1.0
2018-08-13 16:00:00,2.0,16,3.0,0.3333333333333333,2,0.14422282923252733,0.0,0.18198894821411368,2018-08-13 17:00:00,2018-08-13,1.0
2018-08-13 17:00:00,6.0,17,2.0,0.0,3,0.18198894821411368,0.3333333333333333,0.5719368694566985,2018-08-13 18:00:00,2018-08-13,1.0
2018-08-14 10:00:00,2.0,34,3.0,0.3333333333333333,289,0.7443265258894428,0.0,0.7443265258894428,2018-08-14 11:00:00,2018-08-14,1.0
2018-08-14 11:00:00,4.0,35,2.0,0.0,289,0.7443265258894428,0.0,0.7443265258894428,2018-08-14 12:00:00,2018-08-14,1.0
2018-08-14 15:00:00,0.0,39,2.0,1.0,1,0.09099447410705684,0.0,1.0,2018-08-14 16:00:00,2018-08-14,1.0
2018-08-14 16:00:00,2.0,40,2.0,0.0,7351,1.0,0.0,0.21128262590867591,2018-08-14 17:00:00,2018-08-14,1.0
2018-08-14 17:00:00,4.0,41,4.0,0.0,4,0.21128262590867591,1.0,0.23521730333958416,2018-08-14 18:00:00,2018-08-14,1.0
2018-08-14 18:00:00,0.0,42,2.0,1.0,5,0.23521730333958416,0.0,0.18198894821411368,2018-08-14 19:00:00,2018-08-14,1.0
2018-08-15 10:00:00,4.0,58,1.0,0.0,53,0.5236629618046388,1.0,0.535288010636214,2018-08-15 11:00:00,2018-08-15,1.0
2018-08-15 11:00:00,0.0,59,2.0,1.0,58,0.535288010636214,0.3333333333333333,0.5260717867559013,2018-08-15 12:00:00,2018-08-15,1.0
2018-08-15 12:00:00,2.0,60,3.0,0.3333333333333333,54,0.5260717867559013,1.0,0.5260717867559013,2018-08-15 13:00:00,2018-08-15,1.0
2018-08-15 13:00:00,0.0,61,5.0,1.0,54,0.5260717867559013,1.0,0.4277140402241712,2018-08-15 14:00:00,2018-08-15,1.0
2018-08-15 14:00:00,0.0,62,3.0,1.0,25,0.4277140402241712,0.0,0.14422282923252733,2018-08-15 15:00:00,2018-08-15,1.0
2018-08-15 15:00:00,2.0,63,1.0,0.0,2,0.14422282923252733,0.5,0.14422282923252733,2018-08-15 16:00:00,2018-08-15,1.0
2018-08-15 16:00:00,2.0,64,4.0,0.5,2,0.14422282923252733,0.0,0.09099447410705684,2018-08-15 17:00:00,2018-08-15,1.0
2018-08-16 08:00:00,0.0,80,2.0,1.0,1,0.09099447410705684,0.0,0.09099447410705684,2018-08-16 09:00:00,2018-08-16,1.0
2018-08-16 09:00:00,2.0,81,2.0,0.0,1,0.09099447410705684,0.0,0.09099447410705684,2018-08-16 10:00:00,2018-08-16,1.0
2018-08-16 16:00:00,2.0,88,2.0,0.0,51,0.518708514331228,0.0,0.518708514331228,2018-08-16 17:00:00,2018-08-16,1.0
2018-08-16 17:00:00,8.0,89,4.0,0.0,51,0.518708514331228,1.0,0.5161593609042383,2018-08-16 18:00:00,2018-08-16,1.0
2018-08-16 18:00:00,0.0,90,3.0,1.0,50,0.5161593609042383,0.0,0.518708514331228,2018-08-16 19:00:00,2018-08-16,1.0
2018-08-16 19:00:00,4.0,91,2.0,0.0,51,0.518708514331228,0.0,0.5161593609042383,2018-08-16 20:00:00,2018-08-16,1.0
2018-08-17 09:00:00,2.0,105,1.0,0.0,1,0.09099447410705684,0.3333333333333333,0.40578363495428216,2018-08-17 10:00:00,2018-08-17,1.0
2018-08-17 13:00:00,4.0,109,2.0,0.0,58,0.535288010636214,1.0,0.5374944033553168,2018-08-17 14:00:00,2018-08-17,1.0
2018-08-17 14:00:00,0.0,110,1.0,1.0,59,0.5374944033553168,0.0,0.530760759363224,2018-08-17 15:00:00,2018-08-17,1.0
2018-08-17 15:00:00,2.0,111,2.0,0.0,56,0.530760759363224,1.0,0.326211777446641,2018-08-17 16:00:00,2018-08-17,1.0
2018-08-17 16:00:00,0.0,112,2.0,1.0,11,0.326211777446641,0.0,0.09099447410705684,2018-08-17 17:00:00,2018-08-17,1.0
2018-08-18 09:00:00,2.0,129,2.0,0.0,1,0.09099447410705684,0.0,0.14422282923252733,2018-08-18 10:00:00,2018-08-18,1.0
2018-08-18 16:00:00,0.0,136,2.0,1.0,1,0.09099447410705684,1.0,0.09099447410705684,2018-08-18 17:00:00,2018-08-18,1.0
2018-08-18 17:00:00,0.0,137,2.0,1.0,1,0.09099447410705684,0.0,0.09099447410705684,2018-08-18 18:00:00,2018-08-18,1.0
2018-08-18 18:00:00,4.0,138,2.0,0.0,1,0.09099447410705684,0.0,0.14422282923252733,2018-08-18 19:00:00,2018-08-18,1.0
2018-08-19 10:00:00,0.0,154,2.0,1.0,30,0.4508044878867751,0.3333333333333333,0.5667880810498791,2018-08-19 11:00:00,2018-08-19,1.0
2018-08-19 11:00:00,2.0,155,3.0,0.3333333333333333,74,0.5667880810498791,0.5,0.5667880810498791,2018-08-19 12:00:00,2018-08-19,1.0
2018-08-19 12:00:00,2.0,156,4.0,0.5,74,0.5667880810498791,0.0,0.6005555982272285,2018-08-19 13:00:00,2018-08-19,1.0
2018-08-19 17:00:00,0.0,161,2.0,1.0,704,0.8609423465805306,0.0,0.8951697802398245,2018-08-19 18:00:00,2018-08-19,1.0
2018-08-19 18:00:00,4.0,162,2.0,0.0,914,0.8951697802398245,1.0,0.8953131743300429,2018-08-19 19:00:00,2018-08-19,1.0
2018-08-20 10:00:00,0.0,10,2.0,1.0,1,0.09099447410705684,0.0,0.09099447410705684,2018-08-20 11:00:00,2018-08-20,1.0
2018-08-20 11:00:00,4.0,11,3.0,0.0,1,0.09099447410705684,0.0,0.09099447410705684,2018-08-20 12:00:00,2018-08-20,1.0
2018-08-20 12:00:00,6.0,12,4.0,0.0,1,0.09099447410705684,0.5,0.09099447410705684,2018-08-20 13:00:00,2018-08-20,1.0
2018-08-20 16:00:00,4.0,16,2.0,0.0,1,0.09099447410705684,0.0,0.09099447410705684,2018-08-20 17:00:00,2018-08-20,1.0
2018-08-20 17:00:00,2.0,17,2.0,0.0,1,0.09099447410705684,0.0,0.09099447410705684,2018-08-20 18:00:00,2018-08-20,1.0
2018-08-21 10:00:00,0.0,34,3.0,1.0,171,0.6757490559338889,0.0,0.4775324042377535,2018-08-21 11:00:00,2018-08-21,1.0
2018-08-21 11:00:00,4.0,35,2.0,0.0,37,0.4775324042377535,0.2,0.4775324042377535,2018-08-21 12:00:00,2018-08-21,1.0
2018-08-21 12:00:00,4.0,36,5.0,0.2,37,0.4775324042377535,1.0,0.4775324042377535,2018-08-21 13:00:00,2018-08-21,1.0
2018-08-21 13:00:00,0.0,37,2.0,1.0,37,0.4775324042377535,0.0,0.4809423953496416,2018-08-21 14:00:00,2018-08-21,1.0
2018-08-21 14:00:00,12.0,38,1.0,0.0,38,0.4809423953496416,0.0,0.4842660482298464,2018-08-21 15:00:00,2018-08-21,1.0
2018-08-21 15:00:00,2.0,39,1.0,0.0,39,0.4842660482298464,1.0,0.4842660482298464,2018-08-21 16:00:00,2018-08-21,1.0
2018-08-21 16:00:00,0.0,40,2.0,1.0,39,0.4842660482298464,0.5,0.14422282923252733,2018-08-21 17:00:00,2018-08-21,1.0
2018-08-21 17:00:00,2.0,41,4.0,0.5,2,0.14422282923252733,1.0,0.14422282923252733,2018-08-21 18:00:00,2018-08-21,1.0
2018-08-21 18:00:00,0.0,42,2.0,1.0,2,0.14422282923252733,0.0,0.14422282923252733,2018-08-21 19:00:00,2018-08-21,1.0
2018-08-21 19:00:00,4.0,43,2.0,0.0,2,0.14422282923252733,0.0,0.14422282923252733,2018-08-21 20:00:00,2018-08-21,1.0
2018-08-22 06:00:00,2.0,54,2.0,0.0,1,0.09099447410705684,1.0,0.09099447410705684,2018-08-22 07:00:00,2018-08-22,1.0
2018-08-22 07:00:00,0.0,55,1.0,1.0,1,0.09099447410705684,0.0,0.09099447410705684,2018-08-22 08:00:00,2018-08-22,1.0
2018-08-22 10:00:00,2.0,58,2.0,0.0,2,0.14422282923252733,0.0,0.09099447410705684,2018-08-22 11:00:00,2018-08-22,1.0
2018-08-22 11:00:00,12.0,59,2.0,0.0,1,0.09099447410705684,0.0,0.09099447410705684,2018-08-22 12:00:00,2018-08-22,1.0
2018-08-23 08:00:00,8.0,80,2.0,0.0,1,0.09099447410705684,0.0,0.09099447410705684,2018-08-23 09:00:00,2018-08-23,1.0
2018-08-23 09:00:00,4.0,81,2.0,0.0,1,0.09099447410705684,0.0,0.09099447410705684,2018-08-23 10:00:00,2018-08-23,1.0
2018-08-23 10:00:00,2.0,82,2.0,0.0,1,0.09099447410705684,0.0,0.326211777446641,2018-08-23 11:00:00,2018-08-23,1.0
2018-08-23 11:00:00,8.0,83,4.0,0.0,11,0.326211777446641,0.5,0.326211777446641,2018-08-23 12:00:00,2018-08-23,1.0
2018-08-23 16:00:00,0.0,88,2.0,1.0,1,0.09099447410705684,0.6,0.14422282923252733,2018-08-23 17:00:00,2018-08-23,1.0
2018-08-23 17:00:00,2.0,89,5.0,0.6,2,0.14422282923252733,0.0,0.09099447410705684,2018-08-23 18:00:00,2018-08-23,1.0
2018-08-23 18:00:00,10.0,90,3.0,0.0,1,0.09099447410705684,0.0,0.14422282923252733,2018-08-23 19:00:00,2018-08-23,1.0
2018-08-23 19:00:00,2.0,91,2.0,0.0,2,0.14422282923252733,0.0,0.09099447410705684,2018-08-23 20:00:00,2018-08-23,1.0
2018-08-24 12:00:00,4.0,108,4.0,0.0,1,0.09099447410705684,0.0,0.09099447410705684,2018-08-24 13:00:00,2018-08-24,1.0
2018-08-24 15:00:00,0.0,111,2.0,1.0,3,0.18198894821411368,1.0,0.14422282923252733,2018-08-24 16:00:00,2018-08-24,1.0
2018-08-24 16:00:00,0.0,112,2.0,1.0,2,0.14422282923252733,0.0,0.14422282923252733,2018-08-24 17:00:00,2018-08-24,1.0
2018-08-24 17:00:00,4.0,113,4.0,0.0,2,0.14422282923252733,0.0,0.18198894821411368,2018-08-24 18:00:00,2018-08-24,1.0
2018-08-24 18:00:00,6.0,114,4.0,0.0,3,0.18198894821411368,0.0,0.18198894821411368,2018-08-24 19:00:00,2018-08-24,1.0
2018-08-24 19:00:00,6.0,115,3.0,0.0,3,0.18198894821411368,1.0,0.18198894821411368,2018-08-24 20:00:00,2018-08-24,1.0
2018-08-25 08:00:00,4.0,128,1.0,0.0,179,0.6817172325878442,0.0,0.09099447410705684,2018-08-25 09:00:00,2018-08-25,1.0
2018-08-25 16:00:00,0.0,136,2.0,1.0,1,0.09099447410705684,0.0,0.09099447410705684,2018-08-25 17:00:00,2018-08-25,1.0
2018-08-26 10:00:00,2.0,154,2.0,0.0,17,0.37944013257211145,0.0,0.37944013257211145,2018-08-26 11:00:00,2018-08-26,1.0
2018-08-26 11:00:00,8.0,155,3.0,0.0,17,0.37944013257211145,1.0,0.9444660760698119,2018-08-26 12:00:00,2018-08-26,1.0
