scenario_id,policy,hour,retained_fraction,original_loss_mwh,original_vmin_pu,mapping_index,accepted_ev_load_kw,loss_mwh_tol8,vmin_pu_tol8,vmax_pu_tol8,max_line_pu_tol8,feasible_tol8,iterations_tol8,loss_mwh_tol10,vmin_pu_tol10,vmax_pu_tol10,max_line_pu_tol10,feasible_tol10,iterations_tol10
3,forecast_matched,5,1.0,0.14027242059818448,0.9892698565064533,3,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3999948501586914,1.0572285652160645,0.6005215048789978,0.0,0.0,0.0,1.9559903144836426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",0.14027273421396672,0.989269814117987,1.0299995274092077,0.9134846282206694,True,4,0.14027273248116806,0.9892698139299163,1.029999527409206,0.9134846317853702,True,6
3,pc_rollout,0,1.0,0.1400275139695342,0.9892899276106008,3,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11139763332903385,0.009744797833263874,0.28436063416302204,0.0,0.09774911403656006,0.26886773109436035,0.15468966960906982,0.0,0.12002214789390564,0.0,0.0,0.0,0.0,0.0,0.3368459641933441,0.0,0.0,0.2991718277335167,0.0,0.0]",0.14002589936225082,0.9892901943243679,1.0299995277747733,0.9126917662186375,True,5,0.1400258942685313,0.9892901943809045,1.029999527774774,0.9126917631280468,True,6
3,pc_rollout,1,1.0,0.14039119297322677,0.9892593424513608,3,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9727625250816345,0.03349227458238602,0.9846554510295391,0.0,0.8693501353263855,0.3765692114830017,0.9831314086914062,0.0,1.1593754291534424,0.0,0.0,0.0,0.0,0.0,0.6654239892959595,0.0,0.0,1.258051335811615,0.0,0.0]",0.14039251584733362,0.9892591243333683,1.029999527214603,0.9136173422089652,True,5,0.14039252039191052,0.989259124286116,1.0299995272146028,0.9136173455366317,True,6
3,pc_rollout,2,1.0,0.14038305402367413,0.9892598179924268,3,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.021095097064972,0.08867496252059937,1.1074420437216759,0.0,0.694504976272583,0.0,0.8538693189620972,0.0,1.3258689641952515,0.0,0.0,0.0,0.0,0.0,0.4752976596355438,0.0,0.0,1.433529257774353,0.0,0.0]",0.14038303812118194,0.9892598214286875,1.029999527239056,0.9136274656596481,True,4,0.14038302723420573,0.9892598214430272,1.029999527239056,0.9136274656596481,True,5
3,pc_rollout,3,1.0,0.14029811809934833,0.9892651036446338,3,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2791247367858887,0.09315110743045807,1.5294624373782426,0.0,0.06621876358985901,0.0,0.1284341812133789,0.0,1.023133635520935,0.0,0.0,0.0,0.0,0.0,0.0013872921699658036,0.0,0.0,1.3863894641399384,0.0,0.0]",0.14029782613441874,0.9892651506526264,1.029999527366289,0.9135562959247696,True,4,0.14029782107261116,0.9892651508447836,1.0299995273662907,0.9135562906916254,True,6
3,pc_rollout,4,1.0,0.14019165416360707,0.9892728101693833,3,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.35548472777009,0.21871577203273773,2.091386556625366,0.0,0.0,0.0,0.08111073821783066,0.0,0.006824724841862917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16138772666454315,0.0,0.0]",0.14019123559233637,0.9892728752000616,1.0299995275048393,0.9132975431616185,True,4,0.14019123748473217,0.9892728754628292,1.0299995275048421,0.9132975331786337,True,6
3,pc_rollout,5,1.0,0.14027242059818448,0.9892698565064533,3,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3999948501586914,1.0572285652160645,0.6005215048789978,0.0,0.0,0.0,1.9559903144836426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",0.14027273421396672,0.989269814117987,1.0299995274092077,0.9134846282206694,True,4,0.14027273248116806,0.9892698139299163,1.029999527409206,0.9134846317853702,True,6
4,forecast_matched,0,1.0,0.1400063392452692,0.9892918590659937,4,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4723856747150421,0.6158840656280518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27378252148628235,0.0,0.0]",0.1400056842405006,0.98929197347452,1.0299995278019918,0.91263156108275,True,5,0.14000568322888315,0.9892919734985347,1.0299995278019918,0.9126315634621304,True,6
4,forecast_matched,1,1.0,0.14018629933256485,0.9892755940830884,4,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0824267864227295,2.1152777671813965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0616379976272583,0.0,0.0]",0.14018689975587237,0.9892754880391101,1.02999952747677,0.9130136288135986,True,4,0.14018690549098897,0.9892754876389487,1.0299995274767662,0.9130136323783122,True,6
4,forecast_matched,2,1.0,0.14012562662336478,0.9892812375906441,4,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7699631452560425,1.8662047386169434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40462762117385864,0.0,0.0]",0.1401254253208019,0.9892812750890865,1.0299995275795129,0.9128620546757268,True,4,0.14012541547802687,0.9892812752314296,1.0299995275795144,0.9128620489686528,True,6
