scenario_id,group,first_hour,policy,smartds_mapping_index,true_road_persistence,true_spatial_spread,true_power_persistence,true_pr_coupling,true_pc_coupling,true_comm_persistence,true_rc_coupling,true_cr_coupling,true_cp_coupling,cost,mobility_delay,unserved_energy,comm_loss,feeder_margin_exceedance,power_service_loss,peak_risk,served_mobility,total_mobility,requested_restoration,executed_restoration,requested_charge_capacity,executed_charge_capacity,smartds_curtailed_energy_kwh,smartds_raw_infeasible_hours,smartds_projected_infeasible_hours,min_voltage_pu,voltage_violation_pu_hours,voltage_violating_bus_hours,thermal_overload_pu_hours,thermal_overloaded_branch_hours,losses_mwh,service_continuity,mean_control_action_fraction,mean_smartds_projection_fraction,crew_job_count,crew_jobs_dispatched,crew_jobs_completed,crew_completion_fraction,crew_mean_completion_h,crew_total_travel_h,crew_completion_events,crew_routes,crew_route_source_policy,route_score,latency_ms,precision_losses_mwh_tol8,precision_min_voltage_pu_tol8,precision_infeasible_hours_tol8,precision_losses_mwh_tol10,precision_min_voltage_pu_tol10,precision_infeasible_hours_tol10
21,single_domain,51745,forecast_matched,1,0.6634816133486808,0.32304451698359343,0.7630088509931646,0.024104438953923026,0.2346449935521137,0.6096957874496168,0.02793887518835656,0.024994910978811475,0.06541349149127858,404.19374084472656,0.6940164053812623,148.89719009399414,2.7889034748077393,0.0,7.350273117423058,23.350797653198242,8.305983543395996,9.0,27.0,24.0,110.89925384521484,110.89925384521484,0.0,0,0,0.9889544698857703,0.0,0,0.0,0,0.8425559139315215,0.9228870603773329,1.0,1.0,27,27,24,0.8888888888888888,3.1191358024691365,2.4,B032@0.367;B034@0.633;B022@0.867;B044@0.883;B007@1.067;B026@1.350;B019@1.483;B008@1.567;B025@1.850;B041@2.000;B033@2.117;B004@2.200;B031@2.767;B003@2.817;B043@2.867;B005@3.033;B020@3.583;B040@3.733;B035@3.883;B049@4.050;B001@4.750;B009@5.133;B045@5.133;B039@5.300;B042@6.050;B010@6.667;B006@8.067,v0:B032@0.367|B034@0.633|B044@0.883|B026@1.350|B025@1.850|B003@2.817|B040@3.733|B009@5.133;v1:B022@0.867|B019@1.483|B041@2.000|B031@2.767|B020@3.583|B001@4.750|B042@6.050;v2:B007@1.067|B008@1.567|B004@2.200|B005@3.033|B049@4.050|B039@5.300|B006@8.067;v3:B033@2.117|B043@2.867|B035@3.883|B045@5.133|B010@6.667,forecast_matched,9.844063770025969,55.49824998403589,0.8425559297820093,0.9889543438905738,0,0.8425559203472436,0.9889543436897821,0
21,single_domain,51745,pc_rollout,1,0.6634816133486808,0.32304451698359343,0.7630088509931646,0.024104438953923026,0.2346449935521137,0.6096957874496168,0.02793887518835656,0.024994910978811475,0.06541349149127858,404.19374084472656,0.6940164053812623,148.89719009399414,2.7889034748077393,0.0,7.350273117423058,23.350797653198242,8.305983543395996,9.0,27.0,24.0,110.89925384521484,110.89925384521484,0.0,0,0,0.9889544698905792,0.0,0,0.0,0,0.8425538352690559,0.9228870603773329,1.0,1.0,27,27,24,0.8888888888888888,3.1191358024691365,2.4,B032@0.367;B034@0.633;B022@0.867;B044@0.883;B007@1.067;B026@1.350;B019@1.483;B008@1.567;B025@1.850;B041@2.000;B033@2.117;B004@2.200;B031@2.767;B003@2.817;B043@2.867;B005@3.033;B020@3.583;B040@3.733;B035@3.883;B049@4.050;B001@4.750;B009@5.133;B045@5.133;B039@5.300;B042@6.050;B010@6.667;B006@8.067,v0:B032@0.367|B034@0.633|B044@0.883|B026@1.350|B025@1.850|B003@2.817|B040@3.733|B009@5.133;v1:B022@0.867|B019@1.483|B041@2.000|B031@2.767|B020@3.583|B001@4.750|B042@6.050;v2:B007@1.067|B008@1.567|B004@2.200|B005@3.033|B049@4.050|B039@5.300|B006@8.067;v3:B033@2.117|B043@2.867|B035@3.883|B045@5.133|B010@6.667,forecast_matched,13.04858524352312,51.371749956160784,0.842555916510498,0.9889543438905738,0,0.842555925358456,0.9889543436897821,0
22,cascade,48790,forecast_matched,2,0.5637142167607664,0.3483990648254537,0.7628499488671578,0.023320650133174553,0.18258203054145272,0.44243491198149004,0.036075675337375775,0.03557055072949236,0.05700938211184549,1806.3759155273438,19.72117304801941,524.0881385803223,105.14737796783447,0.0,75.49340105056763,66.78643798828125,54.27882671356201,74.0,31.0,24.0,110.89925765991211,106.49732494354248,0.0,0,0,0.9891474497150058,0.0,0,0.0,0,0.8422523715990573,0.7334976582913786,0.9837736388047537,1.0,31,26,24,0.7741935483870968,2.4942307692307697,2.283333333333333,B019@0.250;B041@0.267;B008@0.567;B038@0.583;B010@0.617;B036@0.833;B003@0.867;B033@0.867;B044@0.917;B004@1.167;B042@1.367;B037@1.383;B007@1.517;B009@1.867;B006@2.133;B048@2.133;B034@2.367;B049@2.833;B031@3.217;B047@3.400;B005@3.883;B046@4.350;B045@5.083;B039@5.417;B025@7.600;B043@9.367,v0:B038@0.583|B036@0.833|B004@1.167|B009@1.867|B049@2.833|B046@4.350|B043@9.367;v1:B033@0.867|B042@1.367|B006@2.133|B047@3.400|B039@5.417;v2:B019@0.250|B008@0.567|B044@0.917|B007@1.517|B034@2.367|B005@3.883|B025@7.600;v3:B041@0.267|B010@0.617|B003@0.867|B037@1.383|B048@2.133|B031@3.217|B045@5.083,pc_rollout,254.12799453735352,48.5901499632746,0.8422523987062998,0.9891471945567897,0,0.8422523854891456,0.9891471945214704,0
22,cascade,48790,pc_rollout,2,0.5637142167607664,0.3483990648254537,0.7628499488671578,0.023320650133174553,0.18258203054145272,0.44243491198149004,0.036075675337375775,0.03557055072949236,0.05700938211184549,1806.3759155273438,19.72117304801941,524.0881385803223,105.14737796783447,0.0,75.49340105056763,66.78643798828125,54.27882671356201,74.0,31.0,24.0,110.89925765991211,106.49732494354248,0.0,0,0,0.9891474493745497,0.0,0,0.0,0,0.8422526158644719,0.7334976582913786,0.9837736388047537,1.0,31,26,24,0.7741935483870968,2.4942307692307697,2.283333333333333,B019@0.250;B041@0.267;B008@0.567;B038@0.583;B010@0.617;B036@0.833;B003@0.867;B033@0.867;B044@0.917;B004@1.167;B042@1.367;B037@1.383;B007@1.517;B009@1.867;B006@2.133;B048@2.133;B034@2.367;B049@2.833;B031@3.217;B047@3.400;B005@3.883;B046@4.350;B045@5.083;B039@5.417;B025@7.600;B043@9.367,v0:B038@0.583|B036@0.833|B004@1.167|B009@1.867|B049@2.833|B046@4.350|B043@9.367;v1:B033@0.867|B042@1.367|B006@2.133|B047@3.400|B039@5.417;v2:B019@0.250|B008@0.567|B044@0.917|B007@1.517|B034@2.367|B005@3.883|B025@7.600;v3:B041@0.267|B010@0.617|B003@0.867|B037@1.383|B048@2.133|B031@3.217|B045@5.083,pc_rollout,186.76469802856445,67.2210668368886,0.842252399998818,0.9891471945567896,0,0.8422523755017455,0.9891471945214704,0
23,ood,45781,forecast_matched,3,0.5629493453125426,0.2732378421781234,0.7549546913430293,0.008194094852543281,0.215263977116181,0.3748547385757429,0.07394607718460447,0.15473422178763968,0.025713413762143356,2363.0156860351562,15.098071247339249,479.9044532775879,300.40000915527344,0.0,79.35512113571167,98.50760650634766,42.90192890167236,58.0,33.0,20.0,110.89925765991211,96.1573133468628,0.0,0,0,0.9892547952844698,0.0,0,0.0,0,0.8412764387925689,0.7396884293391787,0.9392402370770773,1.0,33,25,20,0.6060606060606061,3.4933333333333336,2.1,B031@0.250;B038@0.333;B047@0.583;B001@0.600;B006@0.850;B010@0.900;B004@1.183;B037@1.333;B020@1.550;B039@2.033;B041@2.183;B040@2.300;B026@2.733;B049@3.033;B048@3.283;B035@3.467;B005@4.200;B045@4.550;B042@5.067;B036@5.483;B044@6.217;B008@6.650;B032@8.817;B043@9.250;B046@10.483,v0:B037@1.333|B041@2.183|B048@3.283|B042@5.067|B032@8.817;v1:B026@2.733|B005@4.200|B044@6.217|B046@10.483;v2:B031@0.250|B001@0.600|B010@0.900|B020@1.550|B040@2.300|B035@3.467|B036@5.483|B043@9.250;v3:B038@0.333|B047@0.583|B006@0.850|B004@1.183|B039@2.033|B049@3.033|B045@4.550|B008@6.650,forecast_matched,1095.0543518066406,65.36645015391211,0.8412764772864074,0.9892547550033025,0,0.8412764706553495,0.9892547548527421,0
23,ood,45781,pc_rollout,3,0.5629493453125426,0.2732378421781234,0.7549546913430293,0.008194094852543281,0.215263977116181,0.3748547385757429,0.07394607718460447,0.15473422178763968,0.025713413762143356,2363.0156860351562,15.098071247339249,479.9044532775879,300.40000915527344,0.0,79.35512113571167,98.50760650634766,42.90192890167236,58.0,33.0,20.0,110.89925765991211,96.1573133468628,0.0,0,0,0.9892547952844698,0.0,0,0.0,0,0.8412766274894665,0.7396884293391787,0.9392402370770773,1.0,33,25,20,0.6060606060606061,3.4933333333333336,2.1,B031@0.250;B038@0.333;B047@0.583;B001@0.600;B006@0.850;B010@0.900;B004@1.183;B037@1.333;B020@1.550;B039@2.033;B041@2.183;B040@2.300;B026@2.733;B049@3.033;B048@3.283;B035@3.467;B005@4.200;B045@4.550;B042@5.067;B036@5.483;B044@6.217;B008@6.650;B032@8.817;B043@9.250;B046@10.483,v0:B037@1.333|B041@2.183|B048@3.283|B042@5.067|B032@8.817;v1:B026@2.733|B005@4.200|B044@6.217|B046@10.483;v2:B031@0.250|B001@0.600|B010@0.900|B020@1.550|B040@2.300|B035@3.467|B036@5.483|B043@9.250;v3:B038@0.333|B047@0.583|B006@0.850|B004@1.183|B039@2.033|B049@3.033|B045@4.550|B008@6.650,forecast_matched,926.1511154174805,65.1846166389684,0.8412764837835964,0.9892547550033025,0,0.8412764711089946,0.9892547548527421,0
24,nominal,48983,forecast_matched,4,0.7814669629487307,0.22093479023816237,0.7564916573856477,0.002384057825095755,0.5091036246010516,0.6599032911489271,0.0594230034202674,0.15355321768224628,0.0714111951700203,1399.1881103515625,1.4234835505485535,532.2197647094727,7.556448459625244,0.0,0.002167009166441858,69.53379821777344,36.57651603221893,38.0,19.0,18.0,110.89925765991211,110.89925765991211,0.0,0,0,0.9889641623082912,0.0,0,0.0,0,0.8432273251625395,0.9625398955847088,1.0,1.0,19,19,18,0.9473684210526315,2.0929824561403514,1.1166666666666667,B037@0.333;B048@0.333;B005@0.600;B034@0.600;B032@0.867;B039@0.867;B049@1.117;B038@1.333;B010@1.400;B022@1.667;B035@1.867;B046@2.083;B003@2.150;B036@2.733;B047@2.883;B044@3.350;B045@3.417;B001@4.267;B006@7.900,v0:B038@1.333|B046@2.083|B044@3.350;v1:B035@1.867|B047@2.883|B006@7.900;v2:B037@0.333|B005@0.600|B032@0.867|B010@1.400|B003@2.150|B045@3.417;v3:B048@0.333|B034@0.600|B039@0.867|B049@1.117|B022@1.667|B036@2.733|B001@4.267,forecast_matched,0.004492883221246302,63.46928336036702,0.8432273403688058,0.9889636690473181,0,0.8432273965084499,0.988963668985892,0
24,nominal,48983,pc_rollout,4,0.7814669629487307,0.22093479023816237,0.7564916573856477,0.002384057825095755,0.5091036246010516,0.6599032911489271,0.0594230034202674,0.15355321768224628,0.0714111951700203,1399.1881103515625,1.4234835505485535,532.2197647094727,7.556448459625244,0.0,0.002167009166441858,69.53379821777344,36.57651603221893,38.0,19.0,18.0,110.89925765991211,110.89925765991211,0.0,0,0,0.988964163046591,0.0,0,0.0,0,0.8432263654793404,0.9625398955847088,1.0,1.0,19,19,18,0.9473684210526315,2.0929824561403514,1.1166666666666667,B037@0.333;B048@0.333;B005@0.600;B034@0.600;B032@0.867;B039@0.867;B049@1.117;B038@1.333;B010@1.400;B022@1.667;B035@1.867;B046@2.083;B003@2.150;B036@2.733;B047@2.883;B044@3.350;B045@3.417;B001@4.267;B006@7.900,v0:B038@1.333|B046@2.083|B044@3.350;v1:B035@1.867|B047@2.883|B006@7.900;v2:B037@0.333|B005@0.600|B032@0.867|B010@1.400|B003@2.150|B045@3.417;v3:B048@0.333|B034@0.600|B039@0.867|B049@1.117|B022@1.667|B036@2.733|B001@4.267,forecast_matched,0.004693610665821524,57.08030005916953,0.8432273513903361,0.9889636690473175,0,0.8432273908115709,0.988963668985892,0
25,single_domain,47463,forecast_matched,5,0.5932291791206799,0.22093876688309338,0.7577301724305808,0.01763650068727765,0.50705730930357,0.6724999265678187,0.06352723081253661,0.12729891747485148,0.06923915011365375,1259.1278533935547,2.966226721648127,464.195987701416,11.917258143424988,0.0,20.586431562900543,50.15119934082031,53.033772468566895,56.0,30.0,26.0,110.89925765991211,110.83981323242188,0.0,0,0,0.9890291553357726,0.0,0,0.0,0,0.8429054544437544,0.9470316512244088,0.9998652040958405,1.0,30,30,26,0.8666666666666667,3.1883333333333335,2.533333333333333,B003@0.350;B042@0.617;B035@0.867;B043@0.867;B004@0.917;B044@1.133;B019@1.233;B025@1.350;B022@1.367;B038@1.650;B008@1.800;B026@1.850;B049@1.917;B036@2.400;B010@2.633;B039@2.667;B005@2.817;B046@3.150;B034@3.400;B001@3.433;B045@3.833;B048@4.150;B031@4.517;B041@4.550;B007@5.183;B032@5.683;B009@6.183;B037@6.650;B033@8.033;B006@10.450,v0:B003@0.350|B042@0.617|B043@0.867|B044@1.133|B038@1.650|B036@2.400|B046@3.150|B048@4.150|B032@5.683|B006@10.450;v1:B035@0.867|B019@1.233|B008@1.800|B010@2.633|B034@3.400|B031@4.517|B009@6.183;v2:B004@0.917|B025@1.350|B026@1.850|B005@2.817|B045@3.833|B007@5.183|B033@8.033;v3:B022@1.367|B049@1.917|B039@2.667|B001@3.433|B041@4.550|B037@6.650,pc_rollout,30.81608819961548,67.2244499437511,0.8429054594484658,0.9890291046127033,0,0.8429054746736538,0.9890291044384452,0
25,single_domain,47463,pc_rollout,5,0.5932291791206799,0.22093876688309338,0.7577301724305808,0.01763650068727765,0.50705730930357,0.6724999265678187,0.06352723081253661,0.12729891747485148,0.06923915011365375,1259.1278533935547,2.966226721648127,464.195987701416,11.917258143424988,0.0,20.586431562900543,50.15119934082031,53.033772468566895,56.0,30.0,26.0,110.89925765991211,110.83981323242188,0.0,0,0,0.9890291553357726,0.0,0,0.0,0,0.8429054797018686,0.9470316512244088,0.9998652040958405,1.0,30,30,26,0.8666666666666667,3.1883333333333335,2.533333333333333,B003@0.350;B042@0.617;B035@0.867;B043@0.867;B004@0.917;B044@1.133;B019@1.233;B025@1.350;B022@1.367;B038@1.650;B008@1.800;B026@1.850;B049@1.917;B036@2.400;B010@2.633;B039@2.667;B005@2.817;B046@3.150;B034@3.400;B001@3.433;B045@3.833;B048@4.150;B031@4.517;B041@4.550;B007@5.183;B032@5.683;B009@6.183;B037@6.650;B033@8.033;B006@10.450,v0:B003@0.350|B042@0.617|B043@0.867|B044@1.133|B038@1.650|B036@2.400|B046@3.150|B048@4.150|B032@5.683|B006@10.450;v1:B035@0.867|B019@1.233|B008@1.800|B010@2.633|B034@3.400|B031@4.517|B009@6.183;v2:B004@0.917|B025@1.350|B026@1.850|B005@2.817|B045@3.833|B007@5.183|B033@8.033;v3:B022@1.367|B049@1.917|B039@2.667|B001@3.433|B041@4.550|B037@6.650,pc_rollout,32.09448632411659,77.35471660271287,0.8429054620425831,0.9890291046127033,0,0.8429054770654782,0.9890291044384452,0
26,cascade,50749,forecast_matched,6,0.77712520702307,0.27768054799472247,0.7820085644593197,0.011632860667669774,0.4519293741089189,0.787735503539359,0.054509207435815846,0.08618236947782983,0.0495462817672054,1557.0033264160156,6.103848271071911,450.0358533859253,97.56649208068848,0.0,22.374812364578247,46.31926727294922,37.896151542663574,44.0,32.0,22.0,110.89925384521484,101.488112449646,0.0,0,0,0.98913958566151,0.0,0,0.0,0,0.8422769068946707,0.8612761714241721,0.9625065823396047,1.0,32,30,22,0.6875,4.037222222222222,2.7333333333333334,B019@0.250;B041@0.517;B022@0.867;B035@0.883;B045@1.133;B039@1.167;B007@1.317;B033@1.400;B009@1.633;B026@1.733;B042@1.900;B049@2.350;B004@2.667;B001@2.700;B010@3.383;B032@3.617;B036@3.983;B046@4.000;B031@4.733;B037@5.150;B038@5.483;B048@5.750;B008@6.550;B006@6.917;B034@7.250;B043@7.533;B020@8.400;B025@8.883;B044@9.250;B040@9.717,v0:B022@0.867|B039@1.167|B009@1.633|B049@2.350|B010@3.383|B031@4.733|B008@6.550|B020@8.400;v1:B007@1.317|B026@1.733|B004@2.667|B046@4.000|B048@5.750|B043@7.533|B040@9.717;v2:B032@3.617|B037@5.150|B006@6.917|B025@8.883;v3:B019@0.250|B041@0.517|B035@0.883|B045@1.133|B033@1.400|B042@1.900|B001@2.700|B036@3.983|B038@5.483|B034@7.250|B044@9.250,forecast_matched,156.5239381790161,45.1802332730343,0.8422769194108529,0.9891393503359274,0,0.8422769500638754,0.9891393503050906,0
26,cascade,50749,pc_rollout,6,0.77712520702307,0.27768054799472247,0.7820085644593197,0.011632860667669774,0.4519293741089189,0.787735503539359,0.054509207435815846,0.08618236947782983,0.0495462817672054,1588.591323852539,6.329704582691193,451.83101749420166,104.40958786010742,0.0,30.470122575759888,58.78590774536133,37.67029547691345,44.0,32.0,22.0,110.89925765991211,100.80495262145996,0.0,0,0,0.9891382126921382,0.0,0,0.0,0,0.8422241717874026,0.8561430790207603,0.9610887368520101,1.0,32,30,22,0.6875,4.045000000000001,3.1666666666666665,B019@0.250;B041@0.517;B001@0.850;B035@0.883;B004@0.917;B039@1.117;B045@1.133;B033@1.250;B009@1.583;B026@1.617;B042@1.750;B049@2.267;B022@2.600;B010@2.833;B036@3.533;B032@3.617;B046@3.917;B007@4.167;B031@4.883;B037@5.150;B038@5.417;B008@5.917;B020@6.700;B048@6.900;B006@7.183;B034@7.767;B043@8.633;B025@8.867;B044@9.200;B040@9.933,v0:B001@0.850|B039@1.117|B009@1.583|B022@2.600|B046@3.917|B038@5.417|B006@7.183|B044@9.200;v1:B004@0.917|B033@1.250|B042@1.750|B049@2.267|B036@3.533|B031@4.883|B020@6.700|B043@8.633;v2:B032@3.617|B037@5.150|B048@6.900|B025@8.867;v3:B019@0.250|B041@0.517|B035@0.883|B045@1.133|B026@1.617|B010@2.833|B007@4.167|B008@5.917|B034@7.767|B040@9.933,pc_rollout,113.69070768356323,66.30216686365505,0.842223825826887,0.9891379669611334,0,0.8422238549277601,0.9891379669267765,0
27,ood,47705,forecast_matched,7,0.8608564584047087,0.2782330326764765,0.7643803098035228,0.001338446235631928,0.30533278261508257,0.6491188558483647,0.0736030429938193,0.0021058703648524535,0.044832724503896255,1692.3618621826172,9.519208192825317,253.55066871643066,267.92296600341797,0.0,49.47589734196663,71.11920166015625,30.95000123977661,40.0,36.0,26.0,110.89925765991211,91.44242668151855,0.0,0,0,0.9890116593512706,0.0,0,0.0,0,0.8413188988531661,0.7737500309944153,0.9225934545199076,1.0,36,30,26,0.7222222222222222,2.9111111111111114,3.3833333333333333,B008@0.317;B020@0.317;B040@0.567;B010@0.650;B025@0.733;B005@0.917;B036@0.967;B032@1.183;B038@1.200;B039@1.233;B042@1.433;B001@1.483;B043@1.500;B026@1.983;B047@2.217;B028@2.267;B007@2.350;B003@3.200;B037@3.217;B041@3.433;B034@3.567;B045@4.217;B006@4.483;B031@4.700;B029@5.017;B033@5.733;B046@6.250;B019@6.450;B049@6.950;B027@8.800,v0:B025@0.733|B038@1.200|B001@1.483|B028@2.267|B034@3.567|B029@5.017|B049@6.950;v1:B026@1.983|B003@3.200|B045@4.217|B033@5.733|B027@8.800;v2:B008@0.317|B010@0.650|B005@0.917|B032@1.183|B042@1.433|B047@2.217|B037@3.217|B006@4.483|B046@6.250;v3:B020@0.317|B040@0.567|B036@0.967|B039@1.233|B043@1.500|B007@2.350|B041@3.433|B031@4.700|B019@6.450,forecast_matched,963.3905334472656,68.84834993009765,0.841318959156841,0.9890116053843059,0,0.8413189526633154,0.9890116052801308,0
27,ood,47705,pc_rollout,7,0.8608564584047087,0.2782330326764765,0.7643803098035228,0.001338446235631928,0.30533278261508257,0.6491188558483647,0.0736030429938193,0.0021058703648524535,0.044832724503896255,1692.3618621826172,9.519208192825317,253.55066871643066,267.92296600341797,0.0,49.47589734196663,71.11920166015625,30.95000123977661,40.0,36.0,26.0,110.89925765991211,91.44242668151855,0.0,0,0,0.9890116593487364,0.0,0,0.0,0,0.841320068244628,0.7737500309944153,0.9225934545199076,1.0,36,30,26,0.7222222222222222,2.9111111111111114,3.3833333333333333,B008@0.317;B020@0.317;B040@0.567;B010@0.650;B025@0.733;B005@0.917;B036@0.967;B032@1.183;B038@1.200;B039@1.233;B042@1.433;B001@1.483;B043@1.500;B026@1.983;B047@2.217;B028@2.267;B007@2.350;B003@3.200;B037@3.217;B041@3.433;B034@3.567;B045@4.217;B006@4.483;B031@4.700;B029@5.017;B033@5.733;B046@6.250;B019@6.450;B049@6.950;B027@8.800,v0:B025@0.733|B038@1.200|B001@1.483|B028@2.267|B034@3.567|B029@5.017|B049@6.950;v1:B026@1.983|B003@3.200|B045@4.217|B033@5.733|B027@8.800;v2:B008@0.317|B010@0.650|B005@0.917|B032@1.183|B042@1.433|B047@2.217|B037@3.217|B006@4.483|B046@6.250;v3:B020@0.317|B040@0.567|B036@0.967|B039@1.233|B043@1.500|B007@2.350|B041@3.433|B031@4.700|B019@6.450,forecast_matched,705.9104919433594,63.38815010773639,0.8413189825861045,0.9890116053843059,0,0.8413189330618784,0.9890116052801308,0
28,nominal,44041,forecast_matched,8,0.5804919503950621,0.1832282631585997,0.771554343507084,0.0007067545537189425,0.3786451103786311,0.492169408609496,0.06624198803001939,0.11474458158763047,0.031135192703985678,721.3470993041992,1.0587945580482483,274.11500358581543,3.9062305092811584,0.0,0.0009408840705873445,46.78023147583008,18.941205620765686,20.0,15.0,15.0,110.89925193786621,110.89925193786621,0.0,0,0,0.9889962252786815,0.0,0,0.0,0,0.8426561642905047,0.9470602810382843,1.0,1.0,15,15,15,1.0,2.3744444444444444,1.2666666666666666,B022@0.367;B001@0.600;B005@0.600;B032@1.117;B006@1.200;B043@1.367;B049@1.617;B045@2.133;B004@2.533;B035@2.883;B044@3.133;B033@3.900;B034@4.367;B042@4.650;B039@5.150,v0:B022@0.367|B006@1.200|B004@2.533|B034@4.367;v1:B032@1.117|B045@2.133|B033@3.900;v2:B001@0.600|B049@1.617|B044@3.133|B039@5.150;v3:B005@0.600|B043@1.367|B035@2.883|B042@4.650,forecast_matched,3.2562316989933606,52.58326674811542,0.842656160713402,0.9889961475876361,0,0.8426561603191473,0.9889961475895921,0
28,nominal,44041,pc_rollout,8,0.5804919503950621,0.1832282631585997,0.771554343507084,0.0007067545537189425,0.3786451103786311,0.492169408609496,0.06624198803001939,0.11474458158763047,0.031135192703985678,721.3470993041992,1.0587945580482483,274.11500358581543,3.9062305092811584,0.0,0.0009408840705873445,46.78023147583008,18.941205620765686,20.0,15.0,15.0,110.89925193786621,110.89925193786621,0.0,0,0,0.9889962252786815,0.0,0,0.0,0,0.8426553606855259,0.9470602810382843,1.0,1.0,15,15,15,1.0,2.3744444444444444,1.2666666666666666,B022@0.367;B001@0.600;B005@0.600;B032@1.117;B006@1.200;B043@1.367;B049@1.617;B045@2.133;B004@2.533;B035@2.883;B044@3.133;B033@3.900;B034@4.367;B042@4.650;B039@5.150,v0:B022@0.367|B006@1.200|B004@2.533|B034@4.367;v1:B032@1.117|B045@2.133|B033@3.900;v2:B001@0.600|B049@1.617|B044@3.133|B039@5.150;v3:B005@0.600|B043@1.367|B035@2.883|B042@4.650,forecast_matched,3.2563796962051583,51.06423329561949,0.842656169501659,0.9889961475876361,0,0.8426561674715984,0.9889961475895921,0
29,single_domain,50377,forecast_matched,9,0.8708522993052613,0.1706317101025192,0.7558330925572229,0.0030835303338948928,0.44158044279588954,0.6643126327136049,0.06192831381227312,0.13723458990712173,0.025301815321874237,354.70753288269043,0.11536304652690887,135.86536026000977,0.4756753444671631,0.0,0.289591645821929,29.906394958496094,9.88463693857193,10.0,36.0,29.0,110.89925956726074,110.85072898864746,0.0,0,0,0.9891037435170966,0.0,0,0.0,0,0.8419319733698452,0.988463693857193,0.9996936023235321,1.0,36,36,29,0.8055555555555556,3.561111111111112,4.116666666666666,B030@0.333;B038@0.333;B025@0.483;B037@0.583;B012@0.600;B005@0.850;B023@0.883;B008@0.900;B044@1.117;B019@1.217;B001@1.333;B045@1.383;B049@1.567;B039@1.850;B003@1.900;B047@2.083;B010@2.383;B027@2.450;B000@2.750;B009@3.083;B028@3.200;B029@3.533;B031@4.000;B002@4.250;B036@4.467;B035@4.867;B024@5.400;B006@5.483;B007@5.967;B026@6.650;B046@6.750;B011@7.567;B022@8.117;B034@8.517;B013@8.883;B048@12.467,v0:B030@0.333|B012@0.600|B023@0.883|B001@1.333|B039@1.850|B010@2.383|B009@3.083|B031@4.000|B035@4.867|B007@5.967|B011@7.567|B048@12.467;v1:B038@0.333|B037@0.583|B005@0.850|B044@1.117|B045@1.383|B003@1.900|B027@2.450|B028@3.200|B002@4.250|B024@5.400|B026@6.650|B013@8.883;v2:B025@0.483|B008@0.900|B019@1.217|B049@1.567|B047@2.083|B000@2.750|B029@3.533|B036@4.467|B006@5.483|B046@6.750|B034@8.517;v3:B022@8.117,forecast_matched,16.35590362548828,82.1233664949735,0.841931983075487,0.9891035905494423,0,0.8419320014148614,0.9891035900790288,0
29,single_domain,50377,pc_rollout,9,0.8708522993052613,0.1706317101025192,0.7558330925572229,0.0030835303338948928,0.44158044279588954,0.6643126327136049,0.06192831381227312,0.13723458990712173,0.025301815321874237,353.08944511413574,0.1153055801987648,135.22701978683472,0.4756753444671631,0.0,0.3365451619029045,29.830591201782227,9.884694397449493,10.0,36.0,32.0,110.89926147460938,110.82625389099121,0.0,0,0,0.9891037660651919,0.0,0,0.0,0,0.8419572909695232,0.9884694397449494,0.9996282458305359,1.0,36,36,32,0.8888888888888888,2.966666666666667,3.7,B019@0.250;B008@0.317;B012@0.317;B030@0.333;B037@0.583;B023@0.600;B038@0.650;B001@0.767;B005@0.850;B044@0.917;B049@1.033;B045@1.050;B025@1.317;B003@1.433;B039@1.533;B047@1.567;B009@1.933;B010@1.933;B027@2.083;B000@2.233;B036@2.700;B028@2.833;B029@2.850;B031@3.067;B035@3.467;B002@3.767;B024@4.067;B007@4.133;B006@4.483;B026@5.100;B046@5.467;B011@5.600;B034@6.250;B013@7.333;B048@10.217;B022@13.767,v0:B019@0.250|B037@0.583|B005@0.850|B025@1.317|B009@1.933|B029@2.850|B002@3.767|B026@5.100|B013@7.333;v1:B008@0.317|B038@0.650|B044@0.917|B003@1.433|B010@1.933|B036@2.700|B035@3.467|B006@4.483|B034@6.250;v2:B012@0.317|B023@0.600|B045@1.050|B047@1.567|B000@2.233|B031@3.067|B007@4.133|B046@5.467|B048@10.217;v3:B030@0.333|B001@0.767|B049@1.033|B039@1.533|B027@2.083|B028@2.833|B024@4.067|B011@5.600|B022@13.767,uniform_route,16.468311957549304,57.29951662942767,0.8419565162687025,0.989103614103723,0,0.8419565160346003,0.9891036136341564,0
