hour_index,timestamp_local,closure_fraction,closed_stations,demand_multiplier,distance_beta_per_km,loyalty_penalty,method,requested_kwh,served_kwh,unserved_kwh,served_fraction,rerouted_kwh,rerouted_fraction,energy_weighted_extra_distance_km,max_capacity_utilization,stations_at_capacity
46294,2023-04-14T15:00,0.3,15,4.0,2.0,2.0,coordinated,365.49785137176514,330.1157271881095,35.382124183655684,0.9031947135917173,266.4642474517817,0.8071843462942397,1.2879546667881385,1.0000000000000004,35
46385,2023-04-18T10:00,0.1,5,1.0,0.5,2.0,no_choice,188.02274084091187,120.11400546264646,67.9087353782654,0.6388270106341885,0.0,0.0,0.0,1.0,5
46385,2023-04-18T10:00,0.1,5,1.0,0.5,2.0,nearest,188.02274084091187,188.02274084091187,0.0,1.0,111.74313658523575,0.5943064976368091,0.16648796147925773,1.0,10
46385,2023-04-18T10:00,0.1,5,1.0,0.5,2.0,logit,188.02274084091187,188.02274084091187,1.0880185641326534e-14,1.0,121.39178055209481,0.6456228646023502,1.1732560702583537,1.0,1
46385,2023-04-18T10:00,0.1,5,1.0,0.5,2.0,coordinated,188.02274084091187,188.02274084091187,3.552713678800501e-15,1.0,67.9087353782654,0.36117298936581155,0.16332597065315385,1.0,10
46385,2023-04-18T10:00,0.1,5,1.0,1.0,2.0,no_choice,188.02274084091187,120.11400546264646,67.9087353782654,0.6388270106341885,0.0,0.0,0.0,1.0,5
46385,2023-04-18T10:00,0.1,5,1.0,1.0,2.0,nearest,188.02274084091187,188.02274084091187,0.0,1.0,111.74313658523575,0.5943064976368091,0.16648796147925773,1.0,10
46385,2023-04-18T10:00,0.1,5,1.0,1.0,2.0,logit,188.02274084091187,188.02274084091187,3.552713678800501e-15,1.0,99.7600878829136,0.5305745860141552,0.5649956389929648,1.0000000000000002,3
46385,2023-04-18T10:00,0.1,5,1.0,1.0,2.0,coordinated,188.02274084091187,188.02274084091187,3.552713678800501e-15,1.0,67.9087353782654,0.36117298936581155,0.16332597065315385,1.0,10
46385,2023-04-18T10:00,0.1,5,1.0,2.0,2.0,no_choice,188.02274084091187,120.11400546264646,67.9087353782654,0.6388270106341885,0.0,0.0,0.0,1.0,5
46385,2023-04-18T10:00,0.1,5,1.0,2.0,2.0,nearest,188.02274084091187,188.02274084091187,0.0,1.0,111.74313658523575,0.5943064976368091,0.16648796147925773,1.0,10
46385,2023-04-18T10:00,0.1,5,1.0,2.0,2.0,logit,188.02274084091187,188.02274084087958,3.229172484964238e-11,0.9999999999998282,84.98420286000072,0.45198895878196665,0.3235882304344428,1.0000000000000002,6
46385,2023-04-18T10:00,0.1,5,1.0,2.0,2.0,coordinated,188.02274084091187,188.02274084091187,3.552713678800501e-15,1.0,67.9087353782654,0.36117298936581155,0.16332597065315385,1.0,10
46385,2023-04-18T10:00,0.1,5,2.0,0.5,2.0,no_choice,376.04548168182373,148.8756660194394,227.16981566238437,0.39589803167853177,0.0,0.0,0.0,1.0,10
46385,2023-04-18T10:00,0.1,5,2.0,0.5,2.0,nearest,376.04548168182373,376.04548168182373,7.105427357601002e-15,1.0,287.69465323257464,0.7650528120850985,0.9494651799886612,1.0,32
46385,2023-04-18T10:00,0.1,5,2.0,0.5,2.0,logit,376.04548168182373,376.04548168182373,7.105427357601002e-15,1.0,278.3380404669307,0.7401712133917769,1.5944666091401316,1.0000000000000002,20
46385,2023-04-18T10:00,0.1,5,2.0,0.5,2.0,coordinated,376.04548168182373,376.04548168182373,0.0,1.0,227.16981566238437,0.6041019683214683,0.9103329033192562,1.0000000000000002,31
46385,2023-04-18T10:00,0.1,5,2.0,1.0,2.0,no_choice,376.04548168182373,148.8756660194394,227.16981566238437,0.39589803167853177,0.0,0.0,0.0,1.0,10
46385,2023-04-18T10:00,0.1,5,2.0,1.0,2.0,nearest,376.04548168182373,376.04548168182373,7.105427357601002e-15,1.0,287.69465323257464,0.7650528120850985,0.9494651799886612,1.0,32
46385,2023-04-18T10:00,0.1,5,2.0,1.0,2.0,logit,376.04548168182373,376.04548168182373,2.1316282072803006e-14,1.0,260.0382254989077,0.6915073792029469,1.2348603965538738,1.0000000000000002,24
46385,2023-04-18T10:00,0.1,5,2.0,1.0,2.0,coordinated,376.04548168182373,376.04548168182373,0.0,1.0,227.16981566238437,0.6041019683214683,0.9103329033192562,1.0000000000000002,31
46385,2023-04-18T10:00,0.1,5,2.0,2.0,2.0,no_choice,376.04548168182373,148.8756660194394,227.16981566238437,0.39589803167853177,0.0,0.0,0.0,1.0,10
46385,2023-04-18T10:00,0.1,5,2.0,2.0,2.0,nearest,376.04548168182373,376.04548168182373,7.105427357601002e-15,1.0,287.69465323257464,0.7650528120850985,0.9494651799886612,1.0,32
46385,2023-04-18T10:00,0.1,5,2.0,2.0,2.0,logit,376.04548168182373,376.04548168173073,9.301404091388576e-11,0.9999999999997528,251.35405346031422,0.6684139703958731,1.0864114064163235,1.0000000000000002,26
46385,2023-04-18T10:00,0.1,5,2.0,2.0,2.0,coordinated,376.04548168182373,376.04548168182373,0.0,1.0,227.16981566238437,0.6041019683214683,0.9103329033192562,1.0000000000000002,31
46385,2023-04-18T10:00,0.1,5,4.0,0.5,2.0,no_choice,752.0909633636475,151.74492203903168,600.3460413246157,0.20176405439093234,0.0,0.0,0.0,1.0,10
46385,2023-04-18T10:00,0.1,5,4.0,0.5,2.0,nearest,752.0909633636475,474.5982257308946,277.49273763275283,0.6310383302683283,438.45029126357895,0.9238346615989833,2.188494848344951,1.0,45
46385,2023-04-18T10:00,0.1,5,4.0,0.5,2.0,logit,752.0909633636475,474.59822573089457,277.4927376327528,0.6310383302683283,375.1494665840351,0.7904569512587082,1.9399431655645019,1.0000000000000002,45
46385,2023-04-18T10:00,0.1,5,4.0,0.5,2.0,coordinated,752.0909633636475,474.5982257308947,277.4927376327529,0.6310383302683285,322.8533036918629,0.680266562721889,0.8385896797903672,1.0000000000000004,45
46385,2023-04-18T10:00,0.1,5,4.0,1.0,2.0,no_choice,752.0909633636475,151.74492203903168,600.3460413246157,0.20176405439093234,0.0,0.0,0.0,1.0,10
46385,2023-04-18T10:00,0.1,5,4.0,1.0,2.0,nearest,752.0909633636475,474.5982257308946,277.49273763275283,0.6310383302683283,438.45029126357895,0.9238346615989833,2.188494848344951,1.0,45
46385,2023-04-18T10:00,0.1,5,4.0,1.0,2.0,logit,752.0909633636475,474.5982257308946,277.49273763275283,0.6310383302683283,357.18565443154944,0.7526063838133265,1.6315869139550294,1.0000000000000004,45
46385,2023-04-18T10:00,0.1,5,4.0,1.0,2.0,coordinated,752.0909633636475,474.5982257308947,277.4927376327529,0.6310383302683285,322.8533036918629,0.680266562721889,0.8385896797903672,1.0000000000000004,45
46385,2023-04-18T10:00,0.1,5,4.0,2.0,2.0,no_choice,752.0909633636475,151.74492203903168,600.3460413246157,0.20176405439093234,0.0,0.0,0.0,1.0,10
46385,2023-04-18T10:00,0.1,5,4.0,2.0,2.0,nearest,752.0909633636475,474.5982257308946,277.49273763275283,0.6310383302683283,438.45029126357895,0.9238346615989833,2.188494848344951,1.0,45
46385,2023-04-18T10:00,0.1,5,4.0,2.0,2.0,logit,752.0909633636475,474.5982257308946,277.4927376327529,0.6310383302683283,347.98808786780614,0.7332266936562915,1.5156869746715993,1.0000000000000004,45
46385,2023-04-18T10:00,0.1,5,4.0,2.0,2.0,coordinated,752.0909633636475,474.5982257308946,277.4927376327529,0.6310383302683283,322.8533036918629,0.680266562721889,0.8385896797903671,1.0000000000000004,45
46385,2023-04-18T10:00,0.2,10,1.0,0.5,2.0,no_choice,188.02274084091187,82.33437560272215,105.6883652381897,0.43789583767628504,0.0,0.0,0.0,1.0,4
46385,2023-04-18T10:00,0.2,10,1.0,0.5,2.0,nearest,188.02274084091187,188.02274084091187,0.0,1.0,156.80847343063363,0.8339867439934354,0.8648326881641494,1.0,11
46385,2023-04-18T10:00,0.2,10,1.0,0.5,2.0,logit,188.02274084091187,188.02274084091187,9.103828801926284e-15,1.0,139.3003207649084,0.7408695360034772,1.5044166707760913,1.0,2
46385,2023-04-18T10:00,0.2,10,1.0,0.5,2.0,coordinated,188.02274084091187,188.02274084091187,0.0,1.0,105.68836523818972,0.562104162323715,0.7647061656620393,1.0,12
46385,2023-04-18T10:00,0.2,10,1.0,1.0,2.0,no_choice,188.02274084091187,82.33437560272215,105.6883652381897,0.43789583767628504,0.0,0.0,0.0,1.0,4
46385,2023-04-18T10:00,0.2,10,1.0,1.0,2.0,nearest,188.02274084091187,188.02274084091187,0.0,1.0,156.80847343063363,0.8339867439934354,0.8648326881641494,1.0,11
46385,2023-04-18T10:00,0.2,10,1.0,1.0,2.0,logit,188.02274084091187,188.02274084091187,3.774758283725532e-15,1.0,130.24268532190166,0.6926964511814103,1.1846262213969951,1.0000000000000002,3
46385,2023-04-18T10:00,0.2,10,1.0,1.0,2.0,coordinated,188.02274084091187,188.02274084091187,0.0,1.0,105.68836523818972,0.562104162323715,0.7647061656620393,1.0,12
46385,2023-04-18T10:00,0.2,10,1.0,2.0,2.0,no_choice,188.02274084091187,82.33437560272215,105.6883652381897,0.43789583767628504,0.0,0.0,0.0,1.0,4
46385,2023-04-18T10:00,0.2,10,1.0,2.0,2.0,nearest,188.02274084091187,188.02274084091187,0.0,1.0,156.80847343063363,0.8339867439934354,0.8648326881641494,1.0,11
46385,2023-04-18T10:00,0.2,10,1.0,2.0,2.0,logit,188.02274084091187,188.02274084091187,5.329070518200751e-15,1.0,124.00078330139681,0.659498860333683,1.086654710031009,1.0000000000000002,5
46385,2023-04-18T10:00,0.2,10,1.0,2.0,2.0,coordinated,188.02274084091187,188.02274084091187,0.0,1.0,105.68836523818972,0.562104162323715,0.7647061656620393,1.0,12
46385,2023-04-18T10:00,0.2,10,2.0,0.5,2.0,no_choice,376.04548168182373,102.39660921096794,273.6488724708558,0.2722984697303366,0.0,0.0,0.0,1.0,7
46385,2023-04-18T10:00,0.2,10,2.0,0.5,2.0,nearest,376.04548168182373,376.04548168182373,0.0,1.0,320.55760322952267,0.8524437038729002,1.5384876588694545,1.0,37
46385,2023-04-18T10:00,0.2,10,2.0,0.5,2.0,logit,376.04548168182373,376.04548168182373,0.0,1.0,312.46682997428155,0.8309282924416659,2.068860051850133,1.0000000000000002,34
46385,2023-04-18T10:00,0.2,10,2.0,0.5,2.0,coordinated,376.04548168182373,376.04548168182373,0.0,1.0,273.64887247085585,0.7277015302696636,1.3402395986005609,1.0000000000000009,37
46385,2023-04-18T10:00,0.2,10,2.0,1.0,2.0,no_choice,376.04548168182373,102.39660921096794,273.6488724708558,0.2722984697303366,0.0,0.0,0.0,1.0,7
46385,2023-04-18T10:00,0.2,10,2.0,1.0,2.0,nearest,376.04548168182373,376.04548168182373,0.0,1.0,320.55760322952267,0.8524437038729002,1.5384876588694545,1.0,37
46385,2023-04-18T10:00,0.2,10,2.0,1.0,2.0,logit,376.04548168182373,376.04548168182373,2.1316282072803006e-14,1.0,304.7196402955244,0.8103265565981487,1.8498317720169184,1.0000000000000004,35
46385,2023-04-18T10:00,0.2,10,2.0,1.0,2.0,coordinated,376.04548168182373,376.04548168182373,7.105427357601002e-15,1.0,273.64887247085585,0.7277015302696636,1.3402395986005609,1.0000000000000009,37
46385,2023-04-18T10:00,0.2,10,2.0,2.0,2.0,no_choice,376.04548168182373,102.39660921096794,273.6488724708558,0.2722984697303366,0.0,0.0,0.0,1.0,7
46385,2023-04-18T10:00,0.2,10,2.0,2.0,2.0,nearest,376.04548168182373,376.04548168182373,0.0,1.0,320.55760322952267,0.8524437038729002,1.5384876588694545,1.0,37
46385,2023-04-18T10:00,0.2,10,2.0,2.0,2.0,logit,376.04548168182373,376.04548168182373,7.549516567451064e-15,1.0,300.4804909121495,0.7990535867318023,1.7697647618157462,1.0000000000000004,37
46385,2023-04-18T10:00,0.2,10,2.0,2.0,2.0,coordinated,376.04548168182373,376.04548168182373,7.105427357601002e-15,1.0,273.64887247085585,0.7277015302696636,1.3402395986005609,1.0000000000000009,37
46385,2023-04-18T10:00,0.2,10,4.0,0.5,2.0,no_choice,752.0909633636475,105.26586523056022,646.8250981330872,0.1399642734168348,0.0,0.0,0.0,1.0,7
46385,2023-04-18T10:00,0.2,10,4.0,0.5,2.0,nearest,752.0909633636475,396.8220467376699,355.26891662597757,0.5276250693970915,360.6741122703542,0.9089064361103599,2.6808603340440116,1.0,40
46385,2023-04-18T10:00,0.2,10,4.0,0.5,2.0,logit,752.0909633636475,396.8220467376699,355.26891662597757,0.5276250693970915,332.693128862894,0.8383937626399824,1.9935785236698333,1.0000000000000002,40
46385,2023-04-18T10:00,0.2,10,4.0,0.5,2.0,coordinated,752.0909633636475,396.8220467376699,355.26891662597757,0.5276250693970915,291.55618150710967,0.7347277801322639,0.8083290079081845,1.0000000000000002,40
46385,2023-04-18T10:00,0.2,10,4.0,1.0,2.0,no_choice,752.0909633636475,105.26586523056022,646.8250981330872,0.1399642734168348,0.0,0.0,0.0,1.0,7
46385,2023-04-18T10:00,0.2,10,4.0,1.0,2.0,nearest,752.0909633636475,396.8220467376699,355.26891662597757,0.5276250693970915,360.6741122703542,0.9089064361103599,2.6808603340440116,1.0,40
46385,2023-04-18T10:00,0.2,10,4.0,1.0,2.0,logit,752.0909633636475,396.8220467376699,355.26891662597757,0.5276250693970915,324.4105991967974,0.8175216116741063,1.6886306270999847,1.0000000000000004,40
46385,2023-04-18T10:00,0.2,10,4.0,1.0,2.0,coordinated,752.0909633636475,396.82204673766984,355.26891662597757,0.5276250693970914,291.55618150710967,0.734727780132264,0.8083290079081847,1.0,40
46385,2023-04-18T10:00,0.2,10,4.0,2.0,2.0,no_choice,752.0909633636475,105.26586523056022,646.8250981330872,0.1399642734168348,0.0,0.0,0.0,1.0,7
46385,2023-04-18T10:00,0.2,10,4.0,2.0,2.0,nearest,752.0909633636475,396.8220467376699,355.26891662597757,0.5276250693970915,360.6741122703542,0.9089064361103599,2.6808603340440116,1.0,40
46385,2023-04-18T10:00,0.2,10,4.0,2.0,2.0,logit,752.0909633636475,396.8220467376699,355.26891662597757,0.5276250693970915,319.47890164446244,0.8050936289224443,1.659612690085676,1.0000000000000004,40
46385,2023-04-18T10:00,0.2,10,4.0,2.0,2.0,coordinated,752.0909633636475,396.8220467376699,355.26891662597757,0.5276250693970915,291.55618150710967,0.7347277801322639,0.8083290079081845,1.0000000000000004,40
46385,2023-04-18T10:00,0.3,15,1.0,0.5,2.0,no_choice,188.02274084091187,42.440596637725825,145.58214420318603,0.22572055086483014,0.0,0.0,0.0,1.0,3
46385,2023-04-18T10:00,0.3,15,1.0,0.5,2.0,nearest,188.02274084091187,188.02274084091187,1.7763568394002505e-15,1.0,170.82282499313357,0.9085221512522714,1.5863744796364345,1.0,19
46385,2023-04-18T10:00,0.3,15,1.0,0.5,2.0,logit,188.02274084091187,188.02274084091187,7.327471962526033e-15,1.0,164.6002581146615,0.8754273944657132,2.1562215586168945,1.0000000000000002,12
46385,2023-04-18T10:00,0.3,15,1.0,0.5,2.0,coordinated,188.02274084091187,188.02274084091187,0.0,1.0,145.58214420318603,0.7742794491351698,1.4199195184520075,1.0000000000000002,20
46385,2023-04-18T10:00,0.3,15,1.0,1.0,2.0,no_choice,188.02274084091187,42.440596637725825,145.58214420318603,0.22572055086483014,0.0,0.0,0.0,1.0,3
46385,2023-04-18T10:00,0.3,15,1.0,1.0,2.0,nearest,188.02274084091187,188.02274084091187,1.7763568394002505e-15,1.0,170.82282499313357,0.9085221512522714,1.5863744796364345,1.0,19
46385,2023-04-18T10:00,0.3,15,1.0,1.0,2.0,logit,188.02274084091187,188.02274084091187,7.327471962526033e-15,1.0,163.26547921883608,0.8683283654341408,1.8527973226781913,1.0000000000000002,14
46385,2023-04-18T10:00,0.3,15,1.0,1.0,2.0,coordinated,188.02274084091187,188.02274084091187,0.0,1.0,145.58214420318603,0.7742794491351698,1.4199195184520075,1.0000000000000002,20
46385,2023-04-18T10:00,0.3,15,1.0,2.0,2.0,no_choice,188.02274084091187,42.440596637725825,145.58214420318603,0.22572055086483014,0.0,0.0,0.0,1.0,3
46385,2023-04-18T10:00,0.3,15,1.0,2.0,2.0,nearest,188.02274084091187,188.02274084091187,1.7763568394002505e-15,1.0,170.82282499313357,0.9085221512522714,1.5863744796364345,1.0,19
46385,2023-04-18T10:00,0.3,15,1.0,2.0,2.0,logit,188.02274084091187,188.02274084091187,8.881784197001252e-15,1.0,162.7998924189849,0.8658521394320685,1.6745196952511383,1.0000000000000002,15
46385,2023-04-18T10:00,0.3,15,1.0,2.0,2.0,coordinated,188.02274084091187,188.02274084091187,3.552713678800501e-15,1.0,145.58214420318603,0.7742794491351698,1.4199195184520075,1.0000000000000002,20
46385,2023-04-18T10:00,0.3,15,2.0,0.5,2.0,no_choice,376.04548168182373,46.04697071075439,329.9985109710694,0.12245053578310307,0.0,0.0,0.0,1.0,4
46385,2023-04-18T10:00,0.3,15,2.0,0.5,2.0,nearest,376.04548168182373,298.5101133956901,77.53536828613366,0.7938138548045708,284.1101133956901,0.9517604283613934,2.922850662485717,1.0,35
46385,2023-04-18T10:00,0.3,15,2.0,0.5,2.0,logit,376.04548168182373,298.51011339569004,77.53536828613363,0.7938138548045706,273.8605712754295,0.9174247671549193,3.074715082750147,1.0000000000000002,35
46385,2023-04-18T10:00,0.3,15,2.0,0.5,2.0,coordinated,376.04548168182373,298.51011339569004,77.53536828613366,0.7938138548045706,252.4631426849357,0.8457440178928987,1.933413700204511,1.0000000000000002,35
46385,2023-04-18T10:00,0.3,15,2.0,1.0,2.0,no_choice,376.04548168182373,46.04697071075439,329.9985109710694,0.12245053578310307,0.0,0.0,0.0,1.0,4
46385,2023-04-18T10:00,0.3,15,2.0,1.0,2.0,nearest,376.04548168182373,298.5101133956901,77.53536828613366,0.7938138548045708,284.1101133956901,0.9517604283613934,2.922850662485717,1.0,35
46385,2023-04-18T10:00,0.3,15,2.0,1.0,2.0,logit,376.04548168182373,298.5101133956901,77.53536828613363,0.7938138548045708,272.2132275968119,0.9119062148356081,2.894133664114649,1.0000000000000002,35
46385,2023-04-18T10:00,0.3,15,2.0,1.0,2.0,coordinated,376.04548168182373,298.5101133956901,77.53536828613365,0.7938138548045708,252.46314268493572,0.8457440178928987,1.933413700204511,1.000000000000001,35
46385,2023-04-18T10:00,0.3,15,2.0,2.0,2.0,no_choice,376.04548168182373,46.04697071075439,329.9985109710694,0.12245053578310307,0.0,0.0,0.0,1.0,4
46385,2023-04-18T10:00,0.3,15,2.0,2.0,2.0,nearest,376.04548168182373,298.5101133956901,77.53536828613366,0.7938138548045708,284.1101133956901,0.9517604283613934,2.922850662485717,1.0,35
46385,2023-04-18T10:00,0.3,15,2.0,2.0,2.0,logit,376.04548168182373,298.51011339569004,77.53536828613365,0.7938138548045706,272.32007542703263,0.9122641518884113,2.7161362853241053,1.0000000000000002,35
46385,2023-04-18T10:00,0.3,15,2.0,2.0,2.0,coordinated,376.04548168182373,298.51011339569004,77.53536828613366,0.7938138548045706,252.46314268493572,0.8457440178928988,1.9334137002045115,1.0000000000000002,35
46385,2023-04-18T10:00,0.3,15,4.0,0.5,2.0,no_choice,752.0909633636475,48.91622673034667,703.1747366333007,0.065040306443218,0.0,0.0,0.0,1.0,4
46385,2023-04-18T10:00,0.3,15,4.0,0.5,2.0,nearest,752.0909633636475,298.5101133956901,453.58084996795736,0.3969069274022854,298.5101133956901,1.0,3.8939964335125374,1.0,35
46385,2023-04-18T10:00,0.3,15,4.0,0.5,2.0,logit,752.0909633636475,298.5101133956901,453.5808499679573,0.3969069274022854,273.63165606151404,0.9166579079979162,3.02966425202154,1.0000000000000002,35
46385,2023-04-18T10:00,0.3,15,4.0,0.5,2.0,coordinated,752.0909633636475,298.51011339569004,453.5808499679574,0.3969069274022853,249.5938866653434,0.8361320955799386,1.2975442275308529,1.0000000000000007,35
46385,2023-04-18T10:00,0.3,15,4.0,1.0,2.0,no_choice,752.0909633636475,48.91622673034667,703.1747366333007,0.065040306443218,0.0,0.0,0.0,1.0,4
46385,2023-04-18T10:00,0.3,15,4.0,1.0,2.0,nearest,752.0909633636475,298.5101133956901,453.58084996795736,0.3969069274022854,298.5101133956901,1.0,3.8939964335125374,1.0,35
46385,2023-04-18T10:00,0.3,15,4.0,1.0,2.0,logit,752.0909633636475,298.5101133956901,453.5808499679573,0.3969069274022854,270.8990489955305,0.9075037556146055,2.6780645042592237,1.0000000000000004,35
46385,2023-04-18T10:00,0.3,15,4.0,1.0,2.0,coordinated,752.0909633636475,298.5101133956901,453.5808499679574,0.3969069274022854,249.59388666534343,0.8361320955799385,1.2975442275308529,1.0000000000000024,35
46385,2023-04-18T10:00,0.3,15,4.0,2.0,2.0,no_choice,752.0909633636475,48.91622673034667,703.1747366333007,0.065040306443218,0.0,0.0,0.0,1.0,4
46385,2023-04-18T10:00,0.3,15,4.0,2.0,2.0,nearest,752.0909633636475,298.5101133956901,453.58084996795736,0.3969069274022854,298.5101133956901,1.0,3.8939964335125374,1.0,35
46385,2023-04-18T10:00,0.3,15,4.0,2.0,2.0,logit,752.0909633636475,298.5101133956901,453.58084996795736,0.3969069274022854,270.43360805473606,0.9059445423085641,2.5469977757534203,1.0000000000000002,35
46385,2023-04-18T10:00,0.3,15,4.0,2.0,2.0,coordinated,752.0909633636475,298.51011339569004,453.5808499679574,0.3969069274022853,249.5938866653434,0.8361320955799386,1.297544227530853,1.0000000000000024,35
46413,2023-04-19T14:00,0.1,5,1.0,0.5,2.0,no_choice,57.698155641555786,45.278376531600955,12.419779109954835,0.7847456479005758,0.0,0.0,0.0,1.0,1
46413,2023-04-19T14:00,0.1,5,1.0,0.5,2.0,nearest,57.698155641555786,57.698155641555786,0.0,1.0,23.518886280059814,0.4076193774055556,0.0,1.0,1
46413,2023-04-19T14:00,0.1,5,1.0,0.5,2.0,logit,57.698155641555786,57.698155641555786,5.329070518200751e-15,1.0,33.05088721798253,0.5728239811218225,1.154893143627984,0.6210994054342103,0
46413,2023-04-19T14:00,0.1,5,1.0,0.5,2.0,coordinated,57.698155641555786,57.698155641555786,0.0,1.0,12.419779109954835,0.2152543520994243,0.0,1.0,1
46413,2023-04-19T14:00,0.1,5,1.0,1.0,2.0,no_choice,57.698155641555786,45.278376531600955,12.419779109954835,0.7847456479005758,0.0,0.0,0.0,1.0,1
46413,2023-04-19T14:00,0.1,5,1.0,1.0,2.0,nearest,57.698155641555786,57.698155641555786,0.0,1.0,23.518886280059814,0.4076193774055556,0.0,1.0,1
46413,2023-04-19T14:00,0.1,5,1.0,1.0,2.0,logit,57.698155641555786,57.698155641555786,3.552713678800501e-15,1.0,22.859997111000013,0.3961997893488231,0.4021172304019322,0.8353884084362244,0
46413,2023-04-19T14:00,0.1,5,1.0,1.0,2.0,coordinated,57.698155641555786,57.698155641555786,0.0,1.0,12.419779109954835,0.2152543520994243,0.0,1.0,1
46413,2023-04-19T14:00,0.1,5,1.0,2.0,2.0,no_choice,57.698155641555786,45.278376531600955,12.419779109954835,0.7847456479005758,0.0,0.0,0.0,1.0,1
46413,2023-04-19T14:00,0.1,5,1.0,2.0,2.0,nearest,57.698155641555786,57.698155641555786,0.0,1.0,23.518886280059814,0.4076193774055556,0.0,1.0,1
46413,2023-04-19T14:00,0.1,5,1.0,2.0,2.0,logit,57.698155641555786,57.698155641555786,3.552713678800501e-15,1.0,17.18030476385493,0.29776176678134936,0.12487818238638178,1.0,1
46413,2023-04-19T14:00,0.1,5,1.0,2.0,2.0,coordinated,57.698155641555786,57.698155641555786,0.0,1.0,12.419779109954835,0.2152543520994243,0.0,1.0,1
46413,2023-04-19T14:00,0.1,5,2.0,0.5,2.0,no_choice,115.39631128311157,70.4400398826599,44.95627140045167,0.610418470914927,0.0,0.0,0.0,1.0,4
46413,2023-04-19T14:00,0.1,5,2.0,0.5,2.0,nearest,115.39631128311157,115.39631128311157,0.0,1.0,75.44517910003677,0.6537919476034264,0.18587187547841302,1.0,7
46413,2023-04-19T14:00,0.1,5,2.0,0.5,2.0,logit,115.39631128311157,115.39631128311157,6.217248937900877e-15,1.0,67.69214469256664,0.5866057930265358,1.1748225649748112,1.0,1
46413,2023-04-19T14:00,0.1,5,2.0,0.5,2.0,coordinated,115.39631128311157,115.39631128311157,0.0,1.0,44.95627140045167,0.389581529085073,0.18587187547841302,1.0,7
46413,2023-04-19T14:00,0.1,5,2.0,1.0,2.0,no_choice,115.39631128311157,70.4400398826599,44.95627140045167,0.610418470914927,0.0,0.0,0.0,1.0,4
46413,2023-04-19T14:00,0.1,5,2.0,1.0,2.0,nearest,115.39631128311157,115.39631128311157,0.0,1.0,75.44517910003677,0.6537919476034264,0.18587187547841302,1.0,7
46413,2023-04-19T14:00,0.1,5,2.0,1.0,2.0,logit,115.39631128311157,115.39631128311157,8.881784197001252e-15,1.0,53.97464007116629,0.46773280247013893,0.5420658759890835,1.0000000000000002,4
46413,2023-04-19T14:00,0.1,5,2.0,1.0,2.0,coordinated,115.39631128311157,115.39631128311157,0.0,1.0,44.95627140045167,0.389581529085073,0.18587187547841302,1.0,7
46413,2023-04-19T14:00,0.1,5,2.0,2.0,2.0,no_choice,115.39631128311157,70.4400398826599,44.95627140045167,0.610418470914927,0.0,0.0,0.0,1.0,4
46413,2023-04-19T14:00,0.1,5,2.0,2.0,2.0,nearest,115.39631128311157,115.39631128311157,0.0,1.0,75.44517910003677,0.6537919476034264,0.18587187547841302,1.0,7
46413,2023-04-19T14:00,0.1,5,2.0,2.0,2.0,logit,115.39631128311157,115.39631128276719,3.4439739948766146e-10,0.9999999999970156,49.482370264179366,0.4288037435003251,0.3022360560245297,1.0000000000000004,4
46413,2023-04-19T14:00,0.1,5,2.0,2.0,2.0,coordinated,115.39631128311157,115.39631128311157,0.0,1.0,44.95627140045167,0.389581529085073,0.18587187547841302,1.0,7
46413,2023-04-19T14:00,0.1,5,4.0,0.5,2.0,no_choice,230.79262256622314,87.94600128173813,142.84662128448502,0.38106071287656995,0.0,0.0,0.0,1.0,5
46413,2023-04-19T14:00,0.1,5,4.0,0.5,2.0,nearest,230.79262256622314,230.79262256622314,0.0,1.0,179.00141510009766,0.7755941810866825,1.2054800002955388,1.0,19
46413,2023-04-19T14:00,0.1,5,4.0,0.5,2.0,logit,230.79262256622314,230.79262256622314,1.865174681370263e-14,1.0,166.55028336876143,0.7216447454726238,1.5861370080992254,1.0,4
46413,2023-04-19T14:00,0.1,5,4.0,0.5,2.0,coordinated,230.79262256622314,230.79262256622314,0.0,1.0,142.846621284485,0.61893928712343,0.7702275010407683,1.0000000000000016,20
46413,2023-04-19T14:00,0.1,5,4.0,1.0,2.0,no_choice,230.79262256622314,87.94600128173813,142.84662128448502,0.38106071287656995,0.0,0.0,0.0,1.0,5
46413,2023-04-19T14:00,0.1,5,4.0,1.0,2.0,nearest,230.79262256622314,230.79262256622314,0.0,1.0,179.00141510009766,0.7755941810866825,1.2054800002955388,1.0,19
46413,2023-04-19T14:00,0.1,5,4.0,1.0,2.0,logit,230.79262256622314,230.79262256622314,1.2434497875801753e-14,1.0,156.72197779083308,0.6790597379076257,1.0943781103823087,1.0000000000000002,6
46413,2023-04-19T14:00,0.1,5,4.0,1.0,2.0,coordinated,230.79262256622314,230.79262256622314,0.0,1.0,142.846621284485,0.61893928712343,0.7702275010407683,1.0000000000000016,20
46413,2023-04-19T14:00,0.1,5,4.0,2.0,2.0,no_choice,230.79262256622314,87.94600128173813,142.84662128448502,0.38106071287656995,0.0,0.0,0.0,1.0,5
46413,2023-04-19T14:00,0.1,5,4.0,2.0,2.0,nearest,230.79262256622314,230.79262256622314,0.0,1.0,179.00141510009766,0.7755941810866825,1.2054800002955388,1.0,19
