traffic_multiplier,power_threat,backup_duration_s,metric,mean,sd,ci95_low,ci95_high,n
1.0,0.46412724129324684,60.0,control_latency_p95_ms,378.1987629733758,432.0915764170889,258.4290885323571,497.96843741439443,50
1.0,0.46412724129324684,60.0,attempt_drop_fraction,0.0,0.0,0.0,0.0,50
1.0,0.46412724129324684,60.0,algebraic_support,1.0,0.0,1.0,1.0,50
1.0,0.46412724129324684,300.0,control_on_time_fraction,0.9994495412844038,0.0038923309056140155,0.998370642201835,1.0005284403669725,50
1.0,0.46412724129324684,300.0,control_delivery_fraction,1.0,0.0,1.0,1.0,50
1.0,0.46412724129324684,300.0,control_latency_p95_ms,192.37899538793678,49.14583686792776,178.75646441750817,206.0015263583654,50
1.0,0.46412724129324684,300.0,attempt_drop_fraction,0.0,0.0,0.0,0.0,50
1.0,0.46412724129324684,300.0,algebraic_support,1.0,0.0,1.0,1.0,50
1.0,0.4717503709822307,0.0,control_on_time_fraction,0.9610309567195161,0.0625592833433638,0.943690408076037,0.9783715053629952,50
1.0,0.4717503709822307,0.0,control_delivery_fraction,1.0,0.0,1.0,1.0,50
1.0,0.4717503709822307,0.0,control_latency_p95_ms,416.3506401910623,165.44378857302883,370.4919616674309,462.2093187146937,50
1.0,0.4717503709822307,0.0,attempt_drop_fraction,0.0,0.0,0.0,0.0,50
1.0,0.4717503709822307,0.0,algebraic_support,1.0,0.0,1.0,1.0,50
1.0,0.4717503709822307,60.0,control_on_time_fraction,0.9812288854655621,0.048938247195994315,0.967663895416507,0.9947938755146172,50
1.0,0.4717503709822307,60.0,control_delivery_fraction,1.0,0.0,1.0,1.0,50
1.0,0.4717503709822307,60.0,control_latency_p95_ms,356.83116354986834,367.8404430853273,254.87099464335103,458.79133245638565,50
1.0,0.4717503709822307,60.0,attempt_drop_fraction,0.0,0.0,0.0,0.0,50
1.0,0.4717503709822307,60.0,algebraic_support,1.0,0.0,1.0,1.0,50
1.0,0.4717503709822307,300.0,control_on_time_fraction,0.9995833333333334,0.0029462782549439536,0.9987666666666667,1.0004,50
1.0,0.4717503709822307,300.0,control_delivery_fraction,1.0,0.0,1.0,1.0,50
1.0,0.4717503709822307,300.0,control_latency_p95_ms,176.59538342470202,31.945673355636035,167.7404945390405,185.45027231036354,50
1.0,0.4717503709822307,300.0,attempt_drop_fraction,0.0,0.0,0.0,0.0,50
1.0,0.4717503709822307,300.0,algebraic_support,1.0,0.0,1.0,1.0,50
1.0,0.4994479106030631,0.0,control_on_time_fraction,0.9469288588258159,0.1414994016618867,0.9077072257378239,0.9861504919138079,50
1.0,0.4994479106030631,0.0,control_delivery_fraction,0.9865682656826569,0.0949767041888942,0.9602420664206642,1.0128944649446494,50
1.0,0.4994479106030631,0.0,control_latency_p95_ms,548.6634615198233,950.3619287384143,285.23657467797926,812.0903483616673,50
1.0,0.4994479106030631,0.0,attempt_drop_fraction,0.017150735294117647,0.12127401228806045,-0.016464705882352937,0.05076617647058823,50
1.0,0.4994479106030631,0.0,algebraic_support,0.9867280003103795,0.09384720980436385,0.9607148809187235,1.0127411197020357,50
1.0,0.4994479106030631,60.0,control_on_time_fraction,0.9657796848703027,0.14017627871374447,0.926924802752229,1.0046345669883765,50
1.0,0.4994479106030631,60.0,control_delivery_fraction,0.9883974358974359,0.08204251756074685,0.9656564102564102,1.0111384615384615,50
1.0,0.4994479106030631,60.0,control_latency_p95_ms,454.09927774185724,919.5417110676924,199.2153193857575,708.9832360979569,50
