crews,service_scale,policy,metric,mean,sd,ci95_low,ci95_high,n
4,2.0,pc_rollout,total_travel_h,3.063671875,0.30842949904017203,3.0102391903791275,3.117104559620872,128
4,2.0,route_aware_pc,integrated_risk_6h,229.88671082521603,60.37685662823602,219.4269540618204,240.34646758861166,128
4,2.0,route_aware_pc,integer_unrouted_integrated_risk_6h,219.38325100975413,59.459902349524334,209.08234847054467,229.6841535489636,128
4,2.0,route_aware_pc,routing_risk_penalty_6h,10.503459815461909,8.185368922974293,9.085416996834466,11.921502634089352,128
4,2.0,route_aware_pc,risk_weighted_completion_h,6.130574976907048,1.7503771777827104,5.827337601756188,6.433812352057908,128
4,2.0,route_aware_pc,risk_fraction_completed_within_6h,0.6311613523543689,0.1266453034010795,0.6092211729084878,0.65310153180025,128
4,2.0,route_aware_pc,total_travel_h,3.0734375,0.3111829200185738,3.0195278095310316,3.127347190468968,128
4,2.0,static,integrated_risk_6h,235.82166622252515,63.6849080936188,224.78881878132637,246.85451366372394,128
4,2.0,static,integer_unrouted_integrated_risk_6h,226.06102437710354,62.2184038894804,215.28223582741404,236.83981292679303,128
4,2.0,static,routing_risk_penalty_6h,9.760641845421588,6.501750802661771,8.63427098529552,10.887012705547656,128
4,2.0,static,risk_weighted_completion_h,6.297130154865133,1.7491807624315256,5.994100048099218,6.600160261631048,128
4,2.0,static,risk_fraction_completed_within_6h,0.6080740071848076,0.12803221768444856,0.5858935570977263,0.630254457271889,128
4,2.0,static,total_travel_h,3.152473958333333,0.33161030953776494,3.09502540317988,3.2099225134867866,128
12,0.5,forecast_matched,integrated_risk_6h,61.15821858548037,17.79504970077284,58.07538350831318,64.24105366264756,128
12,0.5,forecast_matched,integer_unrouted_integrated_risk_6h,60.81015385983771,20.91488208688673,57.18683539675582,64.4334723229196,128
12,0.5,forecast_matched,routing_risk_penalty_6h,0.3480647256426646,7.616248253183867,-0.9713829671788303,1.6675124184641594,128
12,0.5,forecast_matched,risk_weighted_completion_h,0.9897378950138523,0.2054952009553878,0.9541376677401249,1.02533812228758,128
12,0.5,forecast_matched,risk_fraction_completed_within_6h,1.0,0.0,1.0,1.0,128
12,0.5,forecast_matched,total_travel_h,3.7841145833333334,0.30723884894628356,3.730888168317536,3.8373409983491307,128
12,0.5,greedy,integrated_risk_6h,64.08459096002935,19.0450685165363,60.785201171459065,67.38398074859963,128
12,0.5,greedy,integer_unrouted_integrated_risk_6h,59.12117190171187,19.46558679592463,55.74893103803433,62.49341276538941,128
12,0.5,greedy,routing_risk_penalty_6h,4.96341905831748,7.008839301425045,3.7491995977377934,6.177638518897166,128
12,0.5,greedy,risk_weighted_completion_h,1.0363374926366506,0.2152005885092387,0.9990558927513471,1.0736190925219542,128
12,0.5,greedy,risk_fraction_completed_within_6h,1.0,0.0,1.0,1.0,128
12,0.5,greedy,total_travel_h,3.6234375,0.2334030407686883,3.583002486145111,3.6638725138548893,128
12,0.5,oracle,integrated_risk_6h,54.74247675078638,15.676380617651036,52.02668236618179,57.45827113539097,128
12,0.5,oracle,integer_unrouted_integrated_risk_6h,55.30180172049791,18.78689943906342,52.0471374427442,58.556465998251625,128
12,0.5,oracle,routing_risk_penalty_6h,-0.5593249697115421,5.844269341116497,-1.5717929778466493,0.45314303842356507,128
12,0.5,oracle,risk_weighted_completion_h,0.8863115538620061,0.17615113328954748,0.8557949269506362,0.916828180773376,128
12,0.5,oracle,risk_fraction_completed_within_6h,1.0,0.0,1.0,1.0,128
12,0.5,oracle,total_travel_h,3.7770833333333336,0.33470191488624834,3.7190991848787474,3.83506748178792,128
12,0.5,pc_rollout,integrated_risk_6h,60.585700477139554,17.475751902082123,57.55818092144704,63.61322003283207,128
12,0.5,pc_rollout,integer_unrouted_integrated_risk_6h,60.119617172947656,20.32516130816183,56.5984626224683,63.640771723427015,128
12,0.5,pc_rollout,routing_risk_penalty_6h,0.46608330419190225,8.675325016596288,-1.0368400771250679,1.9690066855088726,128
12,0.5,pc_rollout,risk_weighted_completion_h,0.9812630350525202,0.20424760759396274,0.9458789423016694,1.016647127803371,128
12,0.5,pc_rollout,risk_fraction_completed_within_6h,1.0,0.0,1.0,1.0,128
12,0.5,pc_rollout,total_travel_h,3.7949218749999996,0.2884595599610795,3.744948805818091,3.8448949441819082,128
12,0.5,route_aware_pc,integrated_risk_6h,60.782937892978914,17.50003806176608,57.75121097477703,63.8146648111808,128
12,0.5,route_aware_pc,integer_unrouted_integrated_risk_6h,56.74665942386492,18.390077221339247,53.56074108797537,59.932577759754466,128
12,0.5,route_aware_pc,routing_risk_penalty_6h,4.036278469113992,6.208464577045225,2.960716855333631,5.1118400828943535,128
12,0.5,route_aware_pc,risk_weighted_completion_h,0.9843127183216644,0.2041181871998911,0.9489510465101901,1.0196743901331387,128
12,0.5,route_aware_pc,risk_fraction_completed_within_6h,1.0,0.0,1.0,1.0,128
12,0.5,route_aware_pc,total_travel_h,3.7572916666666663,0.28911992746686055,3.707204194651111,3.8073791386822213,128
12,0.5,static,integrated_risk_6h,61.63861443578126,17.815588769252773,58.55222114653672,64.72500772502579,128
12,0.5,static,integer_unrouted_integrated_risk_6h,60.99403753367255,20.192646804091062,57.49583994977952,64.49223511756557,128
12,0.5,static,routing_risk_penalty_6h,0.6445769021087051,8.284744707758167,-0.7906818928888093,2.0798356971062195,128
12,0.5,static,risk_weighted_completion_h,0.9988338085563127,0.20922242462753562,0.9625878727248594,1.035079744387766,128
12,0.5,static,risk_fraction_completed_within_6h,1.0,0.0,1.0,1.0,128
12,0.5,static,total_travel_h,3.904557291666667,0.28309558377465405,3.8555134839489664,3.9536010993843673,128
12,1.0,forecast_matched,integrated_risk_6h,96.19360759914872,30.653517540918294,90.88315661964971,101.50405857864773,128
12,1.0,forecast_matched,integer_unrouted_integrated_risk_6h,103.17262024527153,33.82082395668366,97.3134614238251,109.03177906671796,128
12,1.0,forecast_matched,routing_risk_penalty_6h,-6.979012646122785,12.15185982914972,-9.084214955981725,-4.873810336263844,128
12,1.0,forecast_matched,risk_weighted_completion_h,1.6016735243123263,0.42150922809290603,1.528650776100612,1.6746962725240406,128
12,1.0,forecast_matched,risk_fraction_completed_within_6h,0.9768057184067386,0.03164346256405678,0.9713237682017181,0.9822876686117591,128
12,1.0,forecast_matched,total_travel_h,3.8753906249999996,0.3262097401857925,3.818877670753253,3.9319035792467463,128
12,1.0,greedy,integrated_risk_6h,99.52936725271158,32.68830178770282,93.86640788712012,105.19232661830304,128
12,1.0,greedy,integer_unrouted_integrated_risk_6h,106.00527030412599,35.613142798071564,99.83560808501508,112.17493252323689,128
12,1.0,greedy,routing_risk_penalty_6h,-6.475903051414395,13.924678414547703,-8.888230511942709,-4.0635755908860824,128
12,1.0,greedy,risk_weighted_completion_h,1.6566044374714377,0.4360572145213159,1.5810613791949695,1.732147495747906,128
12,1.0,greedy,risk_fraction_completed_within_6h,0.9759359522424842,0.033235524922104555,0.9701781913055492,0.9816937131794192,128
12,1.0,greedy,total_travel_h,3.6881510416666665,0.26024210028368056,3.643066397970766,3.7332356853625672,128
12,1.0,oracle,integrated_risk_6h,88.2584729987629,27.878790901633106,83.42871888479539,93.08822711273041,128
12,1.0,oracle,integer_unrouted_integrated_risk_6h,95.5794112816064,32.49255397070362,89.95036349517157,101.20845906804122,128
12,1.0,oracle,routing_risk_penalty_6h,-7.320938282843493,8.961139762012104,-8.873376542598887,-5.768500023088098,128
12,1.0,oracle,risk_weighted_completion_h,1.4645186434091664,0.36514054213520947,1.4012612718188313,1.5277760149995014,128
12,1.0,oracle,risk_fraction_completed_within_6h,0.9806566003805852,0.02900551069786538,0.9756316520205566,0.9856815487406139,128
12,1.0,oracle,total_travel_h,3.9019531249999995,0.3222204044385251,3.846131287911287,3.957774962088712,128
12,1.0,pc_rollout,integrated_risk_6h,95.87243360085841,30.367170358927275,90.61158973972849,101.13327746198834,128
12,1.0,pc_rollout,integer_unrouted_integrated_risk_6h,104.25389257294648,34.3736327297269,98.29896451763108,110.20882062826189,128
12,1.0,pc_rollout,routing_risk_penalty_6h,-8.38145897208808,12.406523178785276,-10.530779456401532,-6.232138487774628,128
12,1.0,pc_rollout,risk_weighted_completion_h,1.595928323049586,0.4155017813784359,1.5239463118836793,1.6679103342154926,128
12,1.0,pc_rollout,risk_fraction_completed_within_6h,0.978078847126277,0.031356508123946976,0.9726466092417274,0.9835110850108266,128
12,1.0,pc_rollout,total_travel_h,3.9124999999999996,0.3086532709121911,3.859028548880132,3.9659714511198674,128
12,1.0,route_aware_pc,integrated_risk_6h,95.85340058526994,30.47289991267112,90.5742400134561,101.13256115708377,128
12,1.0,route_aware_pc,integer_unrouted_integrated_risk_6h,97.4713690767365,32.43226094514786,91.8527665240727,103.08997162940028,128
12,1.0,route_aware_pc,routing_risk_penalty_6h,-1.6179684914665493,8.329217256427736,-3.0609317624455845,-0.1750052204875141,128
12,1.0,route_aware_pc,risk_weighted_completion_h,1.5973371655506998,0.41904524696812,1.5247412802906883,1.6699330508107113,128
12,1.0,route_aware_pc,risk_fraction_completed_within_6h,0.977369209381187,0.03192942455655424,0.9718377187884727,0.9829006999739013,128
12,1.0,route_aware_pc,total_travel_h,3.8753906249999996,0.3276815135075817,3.8186226990336825,3.932158550966317,128
12,1.0,static,integrated_risk_6h,97.53903431717501,30.6854354881235,92.22305383543296,102.85501479891705,128
12,1.0,static,integer_unrouted_integrated_risk_6h,103.97276781823663,34.028345164963476,98.07765778165461,109.86787785481866,128
12,1.0,static,routing_risk_penalty_6h,-6.433733501061624,12.006861348132302,-8.51381610566922,-4.353650896454029,128
12,1.0,static,risk_weighted_completion_h,1.6234479126381498,0.41899144477468736,1.550861348132614,1.6960344771436857,128
12,1.0,static,risk_fraction_completed_within_6h,0.9771578004536472,0.03232474350816516,0.9715578243466361,0.9827577765606583,128
12,1.0,static,total_travel_h,4.041536458333333,0.32400325715388334,3.985405757769623,4.097667158897043,128
12,2.0,forecast_matched,integrated_risk_6h,162.1860014081133,48.318291567262634,153.81528446058604,170.55671835564056,128
12,2.0,forecast_matched,integer_unrouted_integrated_risk_6h,169.76782827738157,48.27236137411659,161.40506832985784,178.1305882249053,128
12,2.0,forecast_matched,routing_risk_penalty_6h,-7.58182686926826,14.601768485434619,-10.111454200043136,-5.052199538493385,128
12,2.0,forecast_matched,risk_weighted_completion_h,3.037918684725141,0.8218323191298318,2.8955434992906732,3.1802938701596086,128
12,2.0,forecast_matched,risk_fraction_completed_within_6h,0.8691857466492803,0.10204132175025515,0.8515079895594235,0.886863503739137,128
12,2.0,forecast_matched,total_travel_h,4.078125,0.357366852641063,4.016214351405922,4.140035648594078,128
12,2.0,greedy,integrated_risk_6h,167.5022383090111,52.168047787239765,158.46458512286392,176.53989149515826,128
12,2.0,greedy,integer_unrouted_integrated_risk_6h,172.93195026915868,52.33169594609074,163.8659464859127,181.99795405240465,128
