scenario_id,first_hour,timestamp_local,jobs,crews,service_scale,policy,route_source_policy,integrated_risk_6h,continuous_instant_integrated_risk_6h,integer_unrouted_integrated_risk_6h,routing_risk_penalty_6h,risk_weighted_completion_h,jobs_completed_within_6h,risk_fraction_completed_within_6h,max_completion_h,total_travel_h,solver_objective,batch_id,local_scenario_id
75,45281,2023-03-03T10:00,36,12,2.0,static,static,152.6459900009033,0.0,156.05337172299852,-3.4073817220952094,3.746048422244113,29,0.823863862996266,14.616666666666667,4.3,324363,2,11
75,45281,2023-03-03T10:00,36,12,2.0,greedy,greedy,163.79058981231725,0.0,177.13643494131833,-13.345845129001075,4.000341063124534,31,0.8529092065434518,15.15,3.883333333333333,401931,2,11
75,45281,2023-03-03T10:00,36,12,2.0,forecast_matched,forecast_matched,155.5219674710727,0.0,150.4693531438908,5.052614327181914,3.890466772856959,31,0.8529092065434518,15.516666666666667,4.133333333333334,330269,2,11
75,45281,2023-03-03T10:00,36,12,2.0,pc_rollout,pc_rollout,156.7537222219532,0.0,152.37773618154628,4.375986040406929,3.922306952175207,31,0.8529092065434518,15.666666666666666,4.05,319703,2,11
75,45281,2023-03-03T10:00,36,12,2.0,route_aware_pc,pc_rollout,156.7537222219532,0.0,152.37773618154628,4.375986040406929,3.922306952175207,31,0.8529092065434518,15.666666666666666,4.05,319703,2,11
75,45281,2023-03-03T10:00,36,12,2.0,oracle,oracle,147.17497981204684,0.0,161.15628138718785,-13.981301575141003,3.5793098490139803,31,0.8529092065434518,13.583333333333334,4.4,291064,2,11
75,45281,2023-03-03T10:00,36,24,2.0,static,static,130.53515409708407,0.0,173.7796299926254,-43.24447589554131,3.184359885502462,31,0.8529092065434518,13.583333333333334,6.483333333333333,130246,2,11
75,45281,2023-03-03T10:00,36,24,2.0,greedy,greedy,132.31747860981332,0.0,179.41760451365272,-47.1001259038394,3.1939432644098864,32,0.8636657501094314,13.583333333333334,5.533333333333333,124085,2,11
75,45281,2023-03-03T10:00,36,24,2.0,forecast_matched,forecast_matched,134.55475937133215,0.0,158.29304179392145,-23.738282422589293,3.227049868635733,32,0.8636657501094314,13.583333333333334,6.333333333333333,111000,2,11
75,45281,2023-03-03T10:00,36,24,2.0,pc_rollout,pc_rollout,132.8722034372345,0.0,166.68836223765948,-33.81615880042497,3.1990477087272158,31,0.8529092065434518,13.583333333333334,6.516666666666667,110507,2,11
75,45281,2023-03-03T10:00,36,24,2.0,route_aware_pc,pc_rollout,132.8722034372345,0.0,158.29304179392145,-25.420838356686943,3.1990477087272158,31,0.8529092065434518,13.583333333333334,6.516666666666667,110507,2,11
75,45281,2023-03-03T10:00,36,24,2.0,oracle,oracle,132.2948815619,0.0,179.3468368834983,-47.051955321598285,3.1853830774561915,32,0.8636657501094314,13.583333333333334,6.183333333333334,116042,2,11
76,44339,2023-01-23T04:00,36,4,0.5,static,static,114.40516502184089,0.0,93.65921454705614,20.74595047478475,1.821552827196697,36,1.0,4.516666666666667,2.65,523995,2,12
76,44339,2023-01-23T04:00,36,4,0.5,greedy,greedy,105.86245640211504,0.0,88.55708151083255,17.305374891282497,1.6855362842791768,36,1.0,4.583333333333333,2.3833333333333333,605152,2,12
