policy,comparator,group,metric,direction,n_pairs,policy_mean,comparator_mean,mean_difference_pc_minus_comparator,mean_difference_policy_minus_comparator,mean_difference_bootstrap_ci95_low,mean_difference_bootstrap_ci95_high,relative_reduction_percent,paired_cohens_dz,paired_t_p,wilcoxon_p,primary_family,holm_p_primary_paired_t,holm_p_primary_wilcoxon
robust_pc_rollout,forecast_matched,ood,voltage_violation_pu_hours,lower,256,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,1.0,1.0,False,,
robust_pc_rollout,forecast_matched,ood,thermal_overload_pu_hours,lower,256,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,1.0,1.0,False,,
robust_pc_rollout,forecast_matched,ood,losses_mwh,lower,256,0.8422079073268581,0.8422034253704157,4.4819564424861645e-06,4.4819564424861645e-06,3.4739141232708138e-06,5.62897052613343e-06,-0.0005321702937167375,0.5059969656271132,2.342605844996412e-14,1.916570885471254e-24,False,,
robust_pc_rollout,forecast_matched,ood,mean_smartds_projection_fraction,higher,256,1.0,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,1.0,1.0,False,,
robust_pc_rollout,forecast_matched,ood,smartds_curtailed_energy_kwh,lower,256,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,1.0,1.0,False,,
robust_pc_rollout,forecast_matched,ood,crew_completion_fraction,higher,256,0.8599334902888331,0.8600419972332776,-0.00010850694444444449,-0.00010850694444444449,-0.0003255208333333335,0.0,0.01261647045068813,-0.06249999999999999,0.31825848175865606,1.0,False,,
robust_pc_rollout,forecast_matched,ood,crew_mean_completion_h,lower,256,1.2503989516399616,1.249888538187089,0.0005104134528728481,0.0005104134528728481,-0.0002194255744348961,0.0013157842064637618,-0.04083671761749103,0.08191075053756174,0.19118155068163722,0.8638313032219898,False,,
robust_pc_rollout,forecast_matched,ood,crew_total_travel_h,lower,256,5.502018229166667,5.4998046875,0.0022135416666666657,0.0022135416666666657,-0.019596354166666646,0.023958333333333335,-0.04024764136984029,0.012499918584145724,0.8416410020812453,0.9405452426606414,False,,
robust_pc_rollout,forecast_matched,ood,latency_ms,lower,256,172.70598567938578,45.1000253260645,127.60596035332128,127.60596035332128,126.4467680080467,128.80447708079524,-282.9398862434217,13.36238751740288,1.1864149033812943e-289,9.640418513895798e-44,False,,
robust_pc_rollout,pc_rollout,all,cost,lower,1024,934.7571464507894,934.7794653380449,-0.022318887255515674,-0.022318887255515674,-0.0672491188882842,0.002115297382275429,0.0023876099211747747,-0.034195342792403036,0.2741024997132407,0.7954479165618977,False,,
robust_pc_rollout,pc_rollout,all,mobility_delay,lower,1024,4.598509649522354,4.59845411140137,5.55381209839112e-05,5.55381209839112e-05,-4.9669593352064105e-05,0.0001841961112835298,-0.0012077563380747983,0.029038535292160425,0.35298748701551075,0.33092476380988955,False,,
robust_pc_rollout,pc_rollout,all,unserved_energy,lower,1024,269.43862443231774,269.44087169430713,-0.0022472619893960655,-0.0022472619893960655,-0.0057825287512969226,1.305079349549463e-05,0.0008340464367060414,-0.0448128274355786,0.15187485575793577,0.35743097243539523,False,,
robust_pc_rollout,pc_rollout,all,comm_loss,lower,1024,62.09262477148877,62.09675708272698,-0.004132311238208786,-0.004132311238208786,-0.012584475363837555,0.0005450177508464542,0.006654632918597679,-0.03284156612617368,0.29353887447886023,0.8754460029304028,False,,
robust_pc_rollout,pc_rollout,all,power_service_loss,lower,1024,18.676540435112685,18.680829542964617,-0.004289107851932816,-0.004289107851932816,-0.01352698944692543,0.0013534811798718625,0.02295994319774807,-0.03292450453603752,0.2923221295764944,0.3498368663713336,False,,
robust_pc_rollout,pc_rollout,all,min_voltage_pu,higher,1024,0.9889647801930306,0.988964774854904,5.338126459310602e-09,5.338126459310602e-09,-1.1170467786151303e-08,2.9630104708965347e-08,-5.397691196932454e-07,0.015209245601193572,0.6265781324315869,0.8706002637214538,False,,
robust_pc_rollout,pc_rollout,all,voltage_violation_pu_hours,lower,1024,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,1.0,1.0,False,,
robust_pc_rollout,pc_rollout,all,thermal_overload_pu_hours,lower,1024,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,1.0,1.0,False,,
