policy,group,n,cost_mean,cost_ci95,mobility_delay_mean,mobility_delay_ci95,unserved_energy_mean,unserved_energy_ci95,comm_loss_mean,comm_loss_ci95,feeder_margin_exceedance_mean,feeder_margin_exceedance_ci95,power_service_loss_mean,power_service_loss_ci95,peak_risk_mean,peak_risk_ci95,service_continuity_mean,service_continuity_ci95,min_voltage_pu_mean,min_voltage_pu_ci95,voltage_violation_pu_hours_mean,voltage_violation_pu_hours_ci95,voltage_violating_bus_hours_mean,voltage_violating_bus_hours_ci95,thermal_overload_pu_hours_mean,thermal_overload_pu_hours_ci95,thermal_overloaded_branch_hours_mean,thermal_overloaded_branch_hours_ci95,losses_mwh_mean,losses_mwh_ci95,latency_ms_mean,latency_ms_ci95,mean_control_action_fraction_mean,mean_control_action_fraction_ci95,requested_restoration_mean,requested_restoration_ci95,executed_restoration_mean,executed_restoration_ci95,requested_charge_capacity_mean,requested_charge_capacity_ci95,executed_charge_capacity_mean,executed_charge_capacity_ci95,mean_smartds_projection_fraction_mean,mean_smartds_projection_fraction_ci95,smartds_curtailed_energy_kwh_mean,smartds_curtailed_energy_kwh_ci95,smartds_raw_infeasible_hours_mean,smartds_raw_infeasible_hours_ci95,smartds_projected_infeasible_hours_mean,smartds_projected_infeasible_hours_ci95,crew_job_count_mean,crew_job_count_ci95,crew_jobs_dispatched_mean,crew_jobs_dispatched_ci95,crew_jobs_completed_mean,crew_jobs_completed_ci95,crew_completion_fraction_mean,crew_completion_fraction_ci95,crew_mean_completion_h_mean,crew_mean_completion_h_ci95,crew_total_travel_h_mean,crew_total_travel_h_ci95
oracle,ood,256,1360.6651905272156,86.50521954618863,8.448465119379486,1.0567321394390303,260.78739239182323,26.494104435222788,176.18577945698053,6.581444096514148,0.0,0.0,50.817082154753294,5.4024438023065215,65.25086046755314,3.2766641936087706,0.7001735492824438,0.03211320755701012,0.9889262877642866,3.6319197823217e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8434074191547483,0.00021300498517843504,7.12464525076939,0.15613296601912324,0.9636150153043369,0.0014896396521800967,35.796875,0.09985521841450172,30.80078125,0.23629931090548198,176.60250084847212,4.516171481830887e-07,156.5883537530899,1.2211862189563332,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.796875,0.09985521841450172,31.3359375,0.21494684758935856,30.80078125,0.23629931090548198,0.8604760250110552,0.00621823333463028,1.2534330505123403,0.029214208719380245,5.612044270833334,0.0661087817427687
oracle,single_domain,256,579.338589060879,67.14057718738155,0.28898002910970055,0.09076831087772486,220.0590341258794,25.655013789654664,1.4774544084211811,0.2631411959304044,0.0,0.0,2.309085349836337,0.6518573926671866,33.312038769772606,2.7974387867510573,0.8914733699584315,0.036847904263339865,0.9888553863622788,4.6580390568106195e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8450471017300909,0.0002831401353706966,7.021619140383943,0.16690812052922954,0.9994064554339275,0.00011247981866200463,33.22265625,0.46550686410541636,32.5,0.4773464233061114,176.60250087827444,5.649638758004035e-07,176.22824093699455,0.09119480258298616,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.22265625,0.46550686410541636,33.125,0.4680089763677448,32.5,0.4773464233061114,0.9779453026352892,0.0034280815268077293,1.2765029781771375,0.029284472155499737,5.852213541666667,0.0863773131279572
pc_rollout,cascade,256,996.7176066560305,81.01959949665084,5.212457560392774,0.5833674879164662,300.46914929006016,27.8306453998653,56.65199099504389,3.10227446304883,0.0,0.0,21.370666251032578,2.358698175586569,54.32208537682891,2.8776562771703094,0.775037918570128,0.030243221543413263,0.9890506645798941,2.6556287864377322e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8429529139877312,0.0001753435479868223,51.49428339700535,0.5031412499142658,0.989449606432269,0.0006342846443814144,34.74609375,0.3187489762034212,32.234375,0.3480022797388422,176.602500975132,4.096234940924281e-07,170.7074689641595,0.5380155127943265,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.74609375,0.3187489762034212,32.7421875,0.35412462787557536,32.234375,0.3480022797388422,0.9274130386923474,0.004795092813921966,1.2477204577370802,0.02657592374739219,5.651432291666667,0.068448675103539
pc_rollout,nominal,256,603.8918169178637,65.25049282249654,1.2627856895096958,0.17186457445741954,228.5822463313234,24.675965794524956,4.275184114318108,0.5705137428808805,0.0,0.0,9.260081593842314e-05,5.1809833662635755e-05,38.170858539076896,2.3239582976825464,0.8716571017242402,0.03381511700959718,0.9888641639783713,3.964469821629705e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8433860681522355,0.0002088334267062264,48.371385541637814,0.5127404369614104,1.0,0.0,18.09765625,0.684959444620159,17.80859375,0.6741809527212274,176.60250099748373,4.024467232721764e-07,176.60250099748373,4.024467232721764e-07,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.09765625,0.684959444620159,18.09765625,0.684959444620159,17.80859375,0.6741809527212274,0.9843017868665398,0.0035566241098960783,1.1696264323671794,0.03786932066280271,3.638541666666667,0.12509054555568258
pc_rollout,ood,256,1444.8357911384664,88.92418545533965,10.036309264399364,1.1619080763441834,288.4934557110828,27.260057348070077,181.50730753177777,6.701571021479114,0.0,0.0,51.009607088522316,5.415639109993688,67.10970129072666,3.2288956124379875,0.6483701461932297,0.030676834174969442,0.9890015981922354,2.9344649021477755e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8422076613355048,0.00016110238040879763,51.01850806507476,0.46166374355959433,0.963617600616999,0.0014895781354775433,35.796875,0.09985521841450172,30.78125,0.23391016322679165,176.6025010868907,3.69269262123376e-07,157.99548215419054,1.051049882278071,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.796875,0.09985521841450172,31.3359375,0.21494684758935856,30.78125,0.23391016322679165,0.859933490288833,0.006154647308806004,1.250451853804167,0.029028772654812404,5.503450520833334,0.05852340576801324
pc_rollout,single_domain,256,693.6726466398188,70.95516671252263,1.8822639313036467,0.24251182472348162,260.2186354447622,26.656432629179186,5.952545689768158,0.7211707894808156,0.0,0.0,2.3429522314876343,0.659121752686351,40.85213927301291,2.4452764533860707,0.8494756339278793,0.035418743699485125,0.9889426726691154,3.910599283093422e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8433511602564837,0.00020622938442395889,52.001228589385086,0.5397852143247266,0.9994064554339275,0.00011247981866200463,33.22265625,0.46550686410541636,32.49609375,0.47709955545055927,176.60250090062618,3.980222547928426e-07,176.33430618792772,0.05985872653811916,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.22265625,0.46550686410541636,33.125,0.4680089763677448,32.49609375,0.47709955545055927,0.977833695492432,0.0034242415498163233,1.269845732047312,0.029190217267529534,5.717578125,0.07617329885128082
robust_pc_rollout,cascade,256,996.7157346813574,81.01969218368315,5.212824888429874,0.5833514268909413,300.4658312764368,27.830808341392295,56.65296676685102,3.1022190754942787,0.0,0.0,21.372746715157138,2.358485818359142,54.321755312383175,2.8776447929127613,0.7750196974814929,0.030242225457054975,0.9890506484723485,2.655650620804884e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8429530688528213,0.00017534977274250447,171.23428372936664,0.9555641355883483,0.9894496533476437,0.0006342817846500852,34.74609375,0.3187489762034212,32.23046875,0.34761861522447574,176.60250095278025,4.078301195748515e-07,170.70742716640234,0.5380195217856386,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.74609375,0.3187489762034212,32.7421875,0.35412462787557536,32.23046875,0.34761861522447574,0.927304531747903,0.004784521805155867,1.2477808543709585,0.02659585853306541,5.656510416666666,0.06854208752565132
robust_pc_rollout,nominal,256,603.8918169178637,65.25049282249654,1.2627856895096958,0.17186457445741954,228.5822463313234,24.675965794524956,4.275184114318108,0.5705137428808805,0.0,0.0,9.260081593842314e-05,5.1809833662635755e-05,38.170858539076896,2.3239582976825464,0.8716571017242402,0.03381511700959718,0.9888641639785882,3.964469821426837e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8433860682223938,0.00020883339698067098,168.10591953405188,0.9418107709332891,1.0,0.0,18.09765625,0.684959444620159,17.80859375,0.6741809527212274,176.60250099748373,4.024467232721764e-07,176.60250099748373,4.024467232721764e-07,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.09765625,0.684959444620159,18.09765625,0.684959444620159,17.80859375,0.6741809527212274,0.9843017868665398,0.0035566241098960783,1.1696264323671794,0.03786932066280271,3.638541666666667,0.12509054555568258
robust_pc_rollout,ood,256,1444.747168650385,88.90347622207875,10.036205526720636,1.161883915911875,288.4877548807126,27.258849233954376,181.48980735056102,6.697497590336787,0.0,0.0,50.98938383856817,5.4087690629422065,67.11026629805565,3.2288660667183504,0.6483700273375259,0.030676954876466066,0.9890016313738765,2.9336281811795252e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8422079073268582,0.00016111487648424279,172.70598567938578,1.0602600455895237,0.963621269678697,0.0014892757448239145,35.796875,0.09985521841450172,30.78125,0.23391016322679165,176.60250103473663,3.7446974146938426e-07,157.99725548177958,1.0510750215175357,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.796875,0.09985521841450172,31.3359375,0.21494684758935856,30.78125,0.23391016322679165,0.859933490288833,0.006154647308806004,1.2503989516399616,0.02903973943218083,5.502018229166667,0.0584984319724898
robust_pc_rollout,single_domain,256,693.6738655535514,70.95508064188047,1.88222249342921,0.24251610242386082,260.21866524079815,26.656395813238902,5.952540854224935,0.7211751873103441,0.0,0.0,2.343938585909485,0.6590892070854801,40.85200972231749,2.445277334750993,0.8494789858556617,0.03541892133259347,0.9889426769473089,3.9105597320079425e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8433511553442059,0.00020623110347624935,171.93985866955094,1.0260064215867848,0.9994064554339275,0.00011247981866200463,33.22265625,0.46550686410541636,32.49609375,0.47709955545055927,176.60250084847212,3.8730852407044e-07,176.33431016653776,0.059858120511858175,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.22265625,0.46550686410541636,33.125,0.4680089763677448,32.49609375,0.47709955545055927,0.977833695492432,0.0034242415498163233,1.2696576060867961,0.02918374852445347,5.708528645833334,0.07614568901660294
static,cascade,256,1077.6368471261467,78.97928657077361,4.8030901157150785,0.5720362349598539,312.1851969351992,27.48666247406415,77.90149923029821,3.303827636270267,0.0,0.0,21.503163420654964,2.370149616724602,58.50115905329585,2.9566284744754583,0.7899570831655153,0.031183732613980178,0.9891189548445394,1.6852869331986643e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8424312604935889,0.00018070775856081323,1.3872708953689046,0.040991044587999105,0.9894184352985272,0.0006351862176913934,34.74609375,0.3187489762034212,32.23828125,0.3488912441453187,176.60250042378902,3.3397074862726975e-07,172.83884597569704,0.26637637913568346,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.74609375,0.3187489762034212,32.7421875,0.35412462787557536,32.23828125,0.3488912441453187,0.9275215456367918,0.0048338671025000245,1.2468141407027593,0.026679714201279507,5.677278645833334,0.0690804273200769
static,nominal,256,653.4343343270634,65.38043912901543,0.6438068200317668,0.1193861121915777,245.63725973293185,24.315075637678408,7.991828030790202,1.333834443117119,0.0,0.0,9.447841790139345e-05,5.3330032687836364e-05,41.62674031633529,2.5356259457612578,0.8937943351862705,0.03455953307608793,0.9889865014420898,2.6613549181462585e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.842617927360498,0.0002085292757082514,0.84239166911478,0.03741252760829715,1.0,0.0,18.09765625,0.684959444620159,17.80859375,0.6741809527212274,176.60250063985586,3.329010563224739e-07,176.60250063985586,3.329010563224739e-07,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.09765625,0.684959444620159,18.09765625,0.684959444620159,17.80859375,0.6741809527212274,0.9843017868665398,0.0035566241098960783,1.169570299448378,0.03787279926947551,3.636588541666667,0.12495595467833855
static,ood,256,1529.5975167751312,86.18236996780297,9.580373903727313,1.1575769313019055,293.74081442340685,27.187735559468877,209.6094060544856,6.606737605928191,0.0,0.0,51.13982626109434,5.411965745195554,69.05885517597198,3.2329535504602847,0.6721056398392428,0.032314526649992056,0.989047509289574,2.417355513686255e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8419529336350581,0.00016090836013259383,1.3408764319441009,0.038402725566035203,0.963491992598089,0.0014911418568007392,35.796875,0.09985521841450172,30.796875,0.23412234093943446,176.60250090807676,3.3652885929368713e-07,163.90473827719688,0.5890853048669595,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.796875,0.09985521841450172,31.3359375,0.21494684758935856,30.796875,0.23412234093943446,0.8603675180666108,0.006155667768913015,1.2502182349064939,0.02901111230690614,5.536979166666667,0.056535780440137996
static,single_domain,256,744.5600352525075,71.39829587874087,1.1818408853366738,0.2024117456147408,276.4523134191986,26.375365506199266,11.614587952848524,1.590564626277599,0.0,0.0,2.3470663846401565,0.6606698891798395,44.437836584171265,2.7458568795766163,0.8730622213513693,0.036232126625603746,0.9890467378873697,2.485443238480883e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8426376854265064,0.0002046941019233943,1.4571945278779215,0.04948128067932084,0.9994025535803909,0.000112638915734231,33.22265625,0.46550686410541636,32.50390625,0.47820837562406165,176.60250069200993,3.2602347601173227e-07,176.37693270295858,0.045639170219864716,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.22265625,0.46550686410541636,33.125,0.4680089763677448,32.50390625,0.47820837562406165,0.9780439453120569,0.00344545849581684,1.272415183545606,0.02927982642763242,5.784505208333333,0.07624703140915703
