traffic_multiplier,power_threat,backup_duration_s,metric,mean,sd,ci95_low,ci95_high,n
0.5,0.5440641590706213,0.0,control_on_time_fraction,0.9906490919323988,0.017856276671928836,0.9856995845583849,0.9955985993064127,50
0.5,0.5440641590706213,0.0,control_delivery_fraction,1.0,0.0,1.0,1.0,50
0.5,0.5440641590706213,0.0,control_latency_p95_ms,292.85278194033873,93.7383189608845,266.8698455505853,318.83571833009216,50
0.5,0.5440641590706213,0.0,attempt_drop_fraction,0.0,0.0,0.0,0.0,50
0.5,0.5440641590706213,0.0,algebraic_support,1.0,0.0,1.0,1.0,50
0.5,0.5440641590706213,60.0,control_on_time_fraction,0.9961116089229679,0.011969609106330065,0.9927938025502105,0.9994294152957253,50
0.5,0.5440641590706213,60.0,control_delivery_fraction,1.0,0.0,1.0,1.0,50
0.5,0.5440641590706213,60.0,control_latency_p95_ms,221.54486791527256,64.24201701970992,203.73788929355106,239.35184653699406,50
0.5,0.5440641590706213,60.0,attempt_drop_fraction,0.0,0.0,0.0,0.0,50
0.5,0.5440641590706213,60.0,algebraic_support,1.0,0.0,1.0,1.0,50
0.5,0.5440641590706213,300.0,control_on_time_fraction,1.0,0.0,1.0,1.0,50
0.5,0.5440641590706213,300.0,control_delivery_fraction,1.0,0.0,1.0,1.0,50
0.5,0.5440641590706213,300.0,control_latency_p95_ms,150.93764513689158,43.1375628762274,138.98052274930413,162.89476752447902,50
0.5,0.5440641590706213,300.0,attempt_drop_fraction,0.0,0.0,0.0,0.0,50
0.5,0.5440641590706213,300.0,algebraic_support,1.0,0.0,1.0,1.0,50
0.5,0.5754568017531119,0.0,control_on_time_fraction,0.984556250996146,0.02223229943719858,0.978393771996328,0.9907187299959639,50
0.5,0.5754568017531119,0.0,control_delivery_fraction,1.0,0.0,1.0,1.0,50
0.5,0.5754568017531119,0.0,control_latency_p95_ms,298.18290416919854,84.5185789086881,274.75554933842574,321.61025899997134,50
0.5,0.5754568017531119,0.0,attempt_drop_fraction,0.0,0.0,0.0,0.0,50
0.5,0.5754568017531119,0.0,algebraic_support,1.0,0.0,1.0,1.0,50
0.5,0.5754568017531119,60.0,control_on_time_fraction,0.995597536680977,0.012831086714185078,0.9920409408981445,0.9991541324638094,50
0.5,0.5754568017531119,60.0,control_delivery_fraction,1.0,0.0,1.0,1.0,50
0.5,0.5754568017531119,60.0,control_latency_p95_ms,227.14214017715167,49.29363538502376,213.4786415479174,240.80563880638596,50
0.5,0.5754568017531119,60.0,attempt_drop_fraction,0.0,0.0,0.0,0.0,50
0.5,0.5754568017531119,60.0,algebraic_support,1.0,0.0,1.0,1.0,50
0.5,0.5754568017531119,300.0,control_on_time_fraction,0.9992857142857143,0.005050762722761052,0.9978857142857144,1.0006857142857144,50
0.5,0.5754568017531119,300.0,control_delivery_fraction,0.9992857142857143,0.005050762722761052,0.9978857142857144,1.0006857142857144,50
0.5,0.5754568017531119,300.0,control_latency_p95_ms,148.5737128208797,40.660410190466116,137.30322212644967,159.84420351530974,50
0.5,0.5754568017531119,300.0,attempt_drop_fraction,0.0,0.0,0.0,0.0,50
0.5,0.5754568017531119,300.0,algebraic_support,1.0,0.0,1.0,1.0,50
0.5,0.5791071766696422,0.0,control_on_time_fraction,0.9918850566313482,0.018423877402564327,0.9867782183616839,0.9969918949010125,50
0.5,0.5791071766696422,0.0,control_delivery_fraction,1.0,0.0,1.0,1.0,50
0.5,0.5791071766696422,0.0,control_latency_p95_ms,310.07428721686193,78.54119547109079,288.3037785441802,331.84479588954366,50
