hour_index,timestamp_local,station_index,station_id,traffic_multiplier,power_threat,communication_threat,arrival_rate_pps,backup_duration_s,nominal_service_rate_pps,degraded_service_rate_pps,effective_service_rate_pps,utilization,erasure_probability,algebraic_support,effective_action_fraction,generated_packets,arrival_attempts_including_retries,delivered_packets,buffer_drops,erasures,control_generated,control_delivered,control_failed,control_delivery_fraction,control_on_time_fraction,control_latency_mean_ms,control_latency_p95_ms,control_latency_p99_ms,attempt_drop_fraction
44103,2023-01-13T08:00,42,B042,0.5,0.0,0.0,4.0,60.0,30.0,30.0,30.0,0.13333333333333333,0.002,1.0,1.0,452,452,452,0,0,12,12,0,1.0,1.0,44.151087124267185,110.618489029275,137.62047690517193,0.0
44103,2023-01-13T08:00,43,B043,0.5,0.0,0.0,4.0,60.0,30.0,30.0,30.0,0.13333333333333333,0.002,1.0,1.0,498,501,498,0,3,19,19,0,1.0,1.0,34.675949745078384,79.29047035659656,106.63296321448003,0.0
44103,2023-01-13T08:00,44,B044,0.5,0.0,0.0,4.0,60.0,30.0,30.0,30.0,0.13333333333333333,0.002,1.0,1.0,500,501,500,0,1,29,29,0,1.0,1.0,26.081232994745676,73.6686950722015,82.93485944528697,0.0
44103,2023-01-13T08:00,45,B045,0.5,0.0,0.0,4.0,60.0,30.0,30.0,30.0,0.13333333333333333,0.002,1.0,1.0,510,511,510,0,1,24,24,0,1.0,1.0,33.389087917631805,75.44822086802715,125.34768539101319,0.0
44103,2023-01-13T08:00,46,B046,0.5,0.0,0.0,4.0,60.0,30.0,30.0,30.0,0.13333333333333333,0.002,1.0,1.0,471,471,471,0,0,21,21,0,1.0,1.0,31.494452770828214,67.38880104587963,143.45809910388715,0.0
44103,2023-01-13T08:00,47,B047,0.5,0.0,0.0,4.0,60.0,30.0,30.0,30.0,0.13333333333333333,0.002,1.0,1.0,502,502,502,0,0,34,34,0,1.0,1.0,36.72372519110329,81.93294132304779,98.04281176375144,0.0
44103,2023-01-13T08:00,48,B048,0.5,0.0,0.0,4.0,60.0,30.0,30.0,30.0,0.13333333333333333,0.002,1.0,1.0,467,469,467,0,2,27,27,0,1.0,1.0,51.597165800685396,149.80561539297523,191.05110231744467,0.0
44103,2023-01-13T08:00,49,B049,0.5,0.0,0.0,4.0,60.0,30.0,30.0,30.0,0.13333333333333333,0.002,1.0,1.0,502,503,502,0,1,18,18,0,1.0,1.0,31.593383695973102,67.36147332843811,99.4022345022191,0.0
44103,2023-01-13T08:00,0,B000,0.5,0.0,0.0,4.0,300.0,30.0,30.0,30.0,0.13333333333333333,0.002,1.0,1.0,499,499,499,0,0,24,24,0,1.0,1.0,36.77581515614614,99.60076177790722,178.8793207737419,0.0
44103,2023-01-13T08:00,1,B001,0.5,0.0,0.0,4.986666667461395,300.0,30.0,30.0,30.0,0.16622222224871316,0.002,1.0,1.0,623,625,623,0,2,21,21,0,1.0,1.0,36.89837571603995,144.46477539529212,151.03858117676907,0.0
44103,2023-01-13T08:00,2,B002,0.5,0.0,0.0,4.8,300.0,30.0,30.0,30.0,0.16,0.002,1.0,1.0,574,575,574,0,1,25,25,0,1.0,1.0,42.769832185813925,92.49257440644948,168.5560063935313,0.0
44103,2023-01-13T08:00,3,B003,0.5,0.0,0.0,4.0,300.0,30.0,30.0,30.0,0.13333333333333333,0.002,1.0,1.0,508,508,508,0,0,24,24,0,1.0,1.0,41.14125837248831,99.79836379280498,151.0170353094686,0.0
44103,2023-01-13T08:00,4,B004,0.5,0.0,0.0,4.0,300.0,30.0,30.0,30.0,0.13333333333333333,0.002,1.0,1.0,504,505,504,0,1,28,28,0,1.0,1.0,36.971141039326305,96.34308181733506,158.21447417873415,0.0
